SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2019-07-16,767001                   DELICE HOLDING             11           11,0.0,11.0,0.0,0.0,0,
2019-07-16,"665001                   ELECTROSTAR               ,95          ,93",,0.93,0.93,0.95,8835,822.85
2019-07-16,"741001                   ENNAKL AUTOMOBILES      11,99        11,99",11.9912,12.0,11.99,12.0,2002,2399.27
2019-07-16,"721001                   ESSOUKNA                 2,36         2,36",,2.36,2.36,2.36,11,2.36
2019-07-16,"757001                   EURO-CYCLES             16,25         16,5",,16.25,16.25,16.6,604372,98237.73
2019-07-16,"713001                   GIF-FILTER                 ,7           ,7",,0.7,0.68,0.7,693024,4756.14
2019-07-16,"731013                   HANNIBAL LEASE           6,75         6,75",0.0,6.75,0.0,0.0,0,
2019-07-16,"320075                   ICF                     209,8       208,85",,213.9,209.69,214.98,40761168,63469.05
2019-07-16,"644001                   MAGASIN GENERAL         34,25        34,25",0.0,34.25,0.0,0.0,0,
2019-07-16,"100010                   MONOPRIX                  8,2         8,15",,8.44,8.2,8.44,562815,46429.72
2019-07-16,"762001                   MPBS                      5,4         5,56",,5.54,5.3,5.56,1392518,77155.48
2019-07-16,"753001                   ONE TECH HOLDING         15,3         15,3",,15.3,15.1,15.35,648021,99136.5
2019-07-16,"570001                   POULINA GP HOLDING       12,9         12,9",,12.9,12.9,12.95,596,762.35
2019-07-16,"761001                   SAH                      11,9         11,9",11.912,12.0,11.9,12.0,70464788,39787.87
2019-07-16,"110025                   SFBT                     19,3         19,3",,19.3,19.25,19.3,9672881,86654.65
2019-07-16,"659001                   SIAME                    2,85         2,85",,2.84,2.82,2.84,21528,6069.14
2019-07-16,400005                   SIMPAR                     32           32,,32.96,32.96,32.96,91,296.64
2019-07-16,678001                   SOMOCER                     1            1,11.03,1.03,1.0,1.03,24859,2520.8
2019-07-16,"729001                   SOPAT                    2,06         2,06",,2.03,2.0,2.04,275621,5559.93
2019-07-16,"653001                   SOTETEL                  6,67         6,67",,7.07,6.8,7.07,452391253,15618.19
2019-07-16,"763001                   SOTIPAPIER               6,75         6,82",,7.15,6.68,7.05,60338934,14692.94
2019-07-16,"666001                   SOTRAPIL                 14,3         14,3",,14.6,14.6,14.6,352,511.0
2019-07-16,"658001                   SOTUMAG                  2,28         2,33",,2.34,2.28,2.34,419014,9757.93
2019-07-16,"656001                   SOTUVER                  9,64         9,79",,9.84,9.64,9.84,35469,34823.34
2019-07-16,"606001                   STAR                   138,49       138,49",132.26138,138.0,132.26,138.0,166,2121.9
2019-07-16,"260095                   STB                      3,68         3,62",,3.64,3.6,3.68,37389,13585.68
2019-07-16,"744001                   TELNET HOLDING          10,37        10,37",,10.18,10.12,10.38,604679,61713.81
2019-07-16,727001                   TPR                         5            5,5.045,5.0,5.0,5.05,210912,10577.4
2019-07-16,"738001                   TUNIS RE                  7,6          7,6",,7.59,7.52,7.65,5458,4101.48
2019-07-16,"120040                   TUNISAIR                  ,68          ,68",,0.68,0.68,0.68,337411,2294.32
2019-07-16,"210090                   TUNISIE LEASING F        9,09         9,09",,9.01,9.01,9.09,5093,4594.81
2019-07-16,"769001                   UADH                     1,28         1,27",,1.31,1.27,1.31,2114851,27663.54
2019-07-16,"390010                   UIB                     22,68        22,68",,22.59,22.4,22.59,56913,12841.38
2019-07-16,"772001                   UNIMED                   10,4         10,4",,10.5,10.4,10.5,24581412,57655.93
2019-07-16,"720001                   WIFACK INT BANK          6,66         6,66",,6.63,6.62,6.63,1502,993.04
2019-07-16,"230035                   AIR LIQUDE TSIE         84,87        84,88",,84.87,84.87,84.87,291,2461.23
2019-07-16,"380070                   ALKIMIA                 35,35        35,35",0.0,35.35,0.0,0.0,0,
2019-07-16,"655001                   ASSURANCES SALIM        26,99        26,99",0.0,26.99,0.0,0.0,0,
2019-07-16,"300045                   ASTREE                  53,25        53,25",0.0,53.25,0.0,0.0,0,
2019-07-16,"758001                   BEST LEASE               1,72         1,72",0.0,1.72,0.0,0.0,0,
2019-07-16,"130055                   BTE (ADP)                9,49         9,49",0.0,9.49,0.0,0.0,0,
2019-07-16,"735001                   CIMENTS DE BIZERTE        1,1          1,1",0.0,1.1,0.0,0.0,0,
2019-07-16,"330090                   ELBENE INDUSTRIE         1,96         1,96",0.0,1.96,0.0,0.0,0,
2019-07-16,"672004                   MODERN LEASING           1,59         1,59",0.0,1.59,0.0,0.0,0,
2019-07-16,250065                   PLAC. TSIE-SICAF           42           42,0.0,42.0,0.0,0.0,0,
2019-07-16,"667001                   SIPHAT                   3,08         3,08",,3.17,3.17,3.17,11,3.17
2019-07-16,"718001                   SITS                     1,54         1,54",0.0,1.54,0.0,0.0,0,
2019-07-16,140070                   SPDIT - SICAF               9            9,0.0,9.0,0.0,0.0,0,
2019-07-16,"664001                   STEQ                     4,67         4,67",0.0,4.67,0.0,0.0,0,
2019-07-16,"410020                   TUNINVEST-SICAR          5,45         5,45",,5.45,5.45,5.45,2001,1090.0
2019-07-16,"240050                   UBCI                    24,41        24,41",0.0,24.41,0.0,0.0,0,
2019-07-16,"768001                   ASS MULTI ITTIHAD        2,76         2,68",,2.78,2.76,2.78,14938,4143.28
2019-07-16,"430030                   SITEX                    7,49         7,49",0.0,7.49,0.0,0.0,0,
2019-07-16,"617001                   STE TUN. DU SUCRE       12,24        12,24",0.0,12.24,0.0,0.0,0,
2019-07-17,"725001                   ADWYA                     4,2         4,17",,4.12,4.12,4.2,198814,8310.32
2019-07-17,"340005                   AMEN BANK               27,99        27,99",,27.99,27.98,28.0,2306,6436.32
2019-07-17,"730001                   ARTES                     6,1         6,16",,6.1,6.1,6.1,4706,2867.0
2019-07-17,"714001                   ASSAD                    7,36         7,36",,7.54,7.35,7.58,592546,43811.03
2019-07-17,"360035                   ATB                      5,19          5,3",,5.04,5.04,5.2,673001353,
2019-07-17,"774001                   ATELIER MEUBLE INT        4,2          4,1",,4.1,4.1,4.2,212914,8818.1
2019-07-17,"470010                   ATL                       1,7         1,68",,1.68,1.68,1.7,339011,5695.22
2019-07-17,"160015                   ATTIJARI BANK              35         34,5",3534.11,34.11,34.11,35.0,154118,52814.87
2019-07-17,"661001                   ATTIJARI LEASING         13,7        14,12",,13.7,13.7,13.7,565,767.2
2019-07-17,"190060                   BH                      12,69        12,69",,12.36,12.36,12.69,13629,16888.4
2019-07-17,"180045                   BIAT                   118,49       118,49",117.1117,117.0,116.9,118.4,208331,244342.5
2019-07-17,"310060                   BNA                     13,15        13,15",,13.14,13.03,13.14,11308,14741.4
2019-07-17,"220005                   BT                        7,4          7,4",,7.45,7.38,7.45,2586424,191931.7
2019-07-17,"759001                   CELLCOM                  2,26         2,26",,2.16,2.16,2.25,278614,
2019-07-17,"420085                   CIL                     15,39        15,39",0.0,15.39,0.0,0.0,0,
2019-07-17,"755001                   CITY CARS               10,07          9,8",,9.8,9.8,10.07,651012,63800.7
2019-07-17,767001                   DELICE HOLDING             11           11,,11.33,11.33,11.33,5002,5665.0
2019-07-17,"665001                   ELECTROSTAR               ,93          ,93",,0.95,0.89,0.95,5096,456.57
2019-07-17,741001                   ENNAKL AUTOMOBILES         12           12,1212.0,12.0,12.0,12.0,3001,3600.0
2019-07-17,"721001                   ESSOUKNA                 2,36         2,36",,2.29,2.29,2.29,971,222.13
2019-07-17,"757001                   EURO-CYCLES             16,42        16,25",,16.18,16.18,16.42,278632,45150.82
2019-07-17,"713001                   GIF-FILTER                 ,7           ,7",,0.69,0.68,0.71,35106,2392.0
2019-07-17,"731013                   HANNIBAL LEASE           6,75         6,75",,6.55,6.74,6.74,54742,
2019-07-17,"320075                   ICF                     213,5        213,9",,213.9,213.0,213.9,10119,21561.4
2019-07-17,"644001                   MAGASIN GENERAL         34,25        34,25",0.0,34.25,0.0,0.0,0,
2019-07-17,"100010                   MONOPRIX                 8,44         8,44",,8.45,8.44,8.45,703,590.86
2019-07-17,"762001                   MPBS                     5,54         5,54",,5.54,5.4,5.54,160511,8738.0
2019-07-17,"753001                   ONE TECH HOLDING         15,2         15,3",,15.21,15.2,15.3,12438,18972.54
2019-07-17,"570001                   POULINA GP HOLDING       12,9         12,9",,12.93,12.8,12.95,174315,22530.81
2019-07-17,761001                   SAH                        12           12,1211.98,11.98,11.9,12.0,408231,48707.25
2019-07-17,"110025                   SFBT                     19,3         19,3",,19.3,19.26,19.5,239831364,62966.93
2019-07-17,"659001                   SIAME                    2,69         2,69",,2.72,2.69,2.72,629013,17065.9
2019-07-17,"400005                   SIMPAR                  32,96        32,96",0.0,32.96,0.0,0.0,0,
2019-07-17,"678001                   SOMOCER                  1,04         1,03",,1.01,1.01,1.04,1291527,13080.23
2019-07-17,"729001                   SOPAT                    2,03         2,03",,2.04,2.0,2.04,1094624,21995.17
2019-07-17,"653001                   SOTETEL                  7,15         7,07",,6.73,6.94,7.15,1575168,
2019-07-17,"763001                   SOTIPAPIER               7,36         7,15",,7.16,7.14,7.49,581741524,24727.82
2019-07-17,"666001                   SOTRAPIL                 14,6         14,6",,14.5,14.17,14.5,103912,14982.33
2019-07-17,"658001                   SOTUMAG                  2,23         2,23",,2.29,2.23,2.29,62110,1421.48
2019-07-17,"656001                   SOTUVER                  9,84         9,84",,9.8,9.79,9.84,377118,36992.32
2019-07-17,606001                   STAR                      138          138,0.0,138.0,0.0,0.0,0,
2019-07-17,"260095                   STB                      3,62         3,64",,3.64,3.55,3.64,1942035,69772.37
2019-07-17,"744001                   TELNET HOLDING          10,18        10,18",,10.1,9.88,10.19,12220961,23144.99
2019-07-17,727001                   TPR                         5            5,55.0,5.0,4.98,5.04,1592526,79663.74
2019-07-17,"738001                   TUNIS RE                 7,59         7,59",,7.65,7.65,7.65,101,76.5
2019-07-17,"120040                   TUNISAIR                  ,67          ,68",,0.69,0.67,0.69,824313,5593.71
2019-07-17,"210090                   TUNISIE LEASING F        9,01         9,01",99.0,9.0,9.0,9.0,1062,954.0
2019-07-17,"769001                   UADH                     1,33         1,31",,1.28,1.28,1.34,224117,2946.35
2019-07-17,"390010                   UIB                     22,59        22,59",,22.7,22.6,22.79,76811,17426.05
2019-07-17,"772001                   UNIMED                   10,5         10,5",,10.75,10.45,10.8,34076923,64086.71
2019-07-17,"720001                   WIFACK INT BANK          6,63         6,63",0.0,6.63,0.0,0.0,0,
2019-07-17,"230035                   AIR LIQUDE TSIE         84,87        84,87",,84.88,84.87,84.88,214,1782.42
2019-07-17,"380070                   ALKIMIA                 35,35        35,35",0.0,35.35,0.0,0.0,0,
2019-07-17,"655001                   ASSURANCES SALIM        26,99        26,99",0.0,26.99,0.0,0.0,0,
2019-07-17,"300045                   ASTREE                  53,25        53,25",0.0,53.25,0.0,0.0,0,
2019-07-17,"758001                   BEST LEASE               1,72         1,72",,1.77,1.77,1.77,4001,708.0
2019-07-17,"130055                   BTE (ADP)                9,21         9,49",,9.21,9.21,9.21,611,561.81
2019-07-17,"735001                   CIMENTS DE BIZERTE        1,1          1,1",0.0,1.1,0.0,0.0,0,
2019-07-17,"330090                   ELBENE INDUSTRIE         1,96         1,96",0.0,1.96,0.0,0.0,0,
2019-07-17,"672004                   MODERN LEASING           1,59         1,59",,1.6,1.6,1.6,801,128.0
2019-07-17,250065                   PLAC. TSIE-SICAF           42           42,0.0,42.0,0.0,0.0,0,
2019-07-17,"667001                   SIPHAT                   3,17         3,17",,3.25,3.25,3.25,51,16.25
2019-07-17,"718001                   SITS                      1,5         1,54",,1.5,1.5,1.5,6254,937.5
2019-07-17,140070                   SPDIT - SICAF               9            9,0.0,9.0,0.0,0.0,0,
2019-07-17,"664001                   STEQ                     4,67         4,67",0.0,4.67,0.0,0.0,0,
2019-07-17,"410020                   TUNINVEST-SICAR          5,45         5,45",0.0,5.45,0.0,0.0,0,
2019-07-17,"240050                   UBCI                    24,41        24,41",0.0,0.0,0.0,0.0,100001,242000.0
2019-07-17,"768001                   ASS MULTI ITTIHAD        2,86         2,78",,2.78,2.86,2.86,4003,
2019-07-17,"430030                   SITEX                    7,49         7,49",0.0,7.49,0.0,0.0,0,
2019-07-17,"617001                   STE TUN. DU SUCRE       12,24        12,24",0.0,12.24,0.0,0.0,0,
2019-07-18,"725001                   ADWYA                     4,1         4,12",,4.1,4.1,4.1,251,102.5
2019-07-18,"340005                   AMEN BANK               27,99        27,99",,27.99,27.99,27.99,1002,2799.0
2019-07-18,"730001                   ARTES                     6,1          6,1",,6.01,6.01,6.01,2144,1286.14
2019-07-18,"714001                   ASSAD                     7,6         7,54",,7.38,7.38,7.6,509815,37763.85
2019-07-18,"360035                   ATB                      4,89         5,04",,4.75,4.75,4.89,35573511,
2019-07-18,"774001                   ATELIER MEUBLE INT       4,15          4,1",,4.15,4.15,4.15,11,4.15
2019-07-18,"470010                   ATL                      1,68         1,68",,1.7,1.7,1.7,11,1.7
2019-07-18,"160015                   ATTIJARI BANK           34,99        34,11",,34.5,34.1,34.99,112817,38584.03
2019-07-18,"661001                   ATTIJARI LEASING         13,7         13,7",0.0,13.7,0.0,0.0,0,
2019-07-18,"190060                   BH                      12,36        12,36",,12.6,12.6,12.6,11,12.6
2019-07-18,180045                   BIAT                      117          117,118.48118,118.0,117.0,118.48,1640211,92422.53
2019-07-18,"310060                   BNA                     13,14        13,14",,13.05,13.05,13.15,8371321,9497.89
2019-07-18,"220005                   BT                       7,45         7,45",,7.48,7.44,7.48,1085916,80952.96
2019-07-18,"759001                   CELLCOM                  2,19         2,16",,2.13,2.13,2.22,34027,7271.88
2019-07-18,"420085                   CIL                     15,39        15,39",,14.93,14.93,14.93,1322,1970.76
2019-07-18,"755001                   CITY CARS                 9,8          9,8",,9.74,9.74,9.8,67818,6611.71
2019-07-18,"767001                   DELICE HOLDING          11,33        11,33",1111.0,11.0,11.0,11.0,502,550.0
2019-07-18,"665001                   ELECTROSTAR               ,95          ,95",,0.95,0.95,0.95,863,81.7
2019-07-18,741001                   ENNAKL AUTOMOBILES         12           12,1211.9,11.9,11.9,12.0,2552,3054.5
2019-07-18,"721001                   ESSOUKNA                 2,29         2,29",,2.33,2.23,2.33,8149,1833.24
2019-07-18,"757001                   EURO-CYCLES             16,18        16,18",,16.22,15.95,16.23,399060,64030.85
2019-07-18,"713001                   GIF-FILTER                 ,7          ,69",,0.7,0.7,0.7,51,3.5
2019-07-18,"731013                   HANNIBAL LEASE           6,55         6,55",0.0,6.55,0.0,0.0,0,
2019-07-18,"320075                   ICF                     213,9        213,9",213.921,210.0,208.0,213.9,2164714,52198.88
2019-07-18,"644001                   MAGASIN GENERAL         34,25        34,25",0.0,34.25,0.0,0.0,0,
2019-07-18,"100010                   MONOPRIX                 8,45         8,45",,8.45,8.45,8.55,3697,3132.45
2019-07-18,"762001                   MPBS                      5,5         5,54",,5.34,5.34,5.5,699010,37645.36
2019-07-18,"753001                   ONE TECH HOLDING        15,21        15,21",,15.3,15.0,15.3,118010,17807.5
2019-07-18,"570001                   POULINA GP HOLDING      12,93        12,93",,12.94,12.71,12.94,82810,10686.74
2019-07-18,"761001                   SAH                     11,98        11,98",,11.89,11.85,11.92,693329,82339.48
2019-07-18,"110025                   SFBT                    19,29         19,3",,19.3,19.29,19.3,7767,14973.17
2019-07-18,"659001                   SIAME                    2,72         2,72",,2.75,2.71,2.75,66649,18111.35
2019-07-18,"400005                   SIMPAR                  32,96        32,96",0.0,32.96,0.0,0.0,0,
2019-07-18,"678001                   SOMOCER                  1,03         1,01",,1.01,1.0,1.03,357214,3599.55
2019-07-18,"729001                   SOPAT                    2,04         2,04",,2.04,2.04,2.04,501,102.0
2019-07-18,"653001                   SOTETEL                  6,73         6,73",,6.64,6.53,6.93,15617681,3728.21
2019-07-18,"763001                   SOTIPAPIER                7,2         7,16",7.27,7.0,6.99,7.25,15740621,11248.36
2019-07-18,"666001                   SOTRAPIL                 14,5         14,5",,14.1,14.1,14.5,3196,4519.0
2019-07-18,"658001                   SOTUMAG                   2,3         2,29",,2.32,2.25,2.33,347021,7984.95
2019-07-18,"656001                   SOTUVER                   9,8          9,8",,9.79,9.76,9.87,197415,19435.82
2019-07-18,606001                   STAR                      138          138,137138.0,138.0,137.0,138.0,102,1376.0
2019-07-18,"260095                   STB                      3,64         3,64",,3.63,3.55,3.63,15728,5600.2
2019-07-18,"744001                   TELNET HOLDING           10,1         10,1",,10.3,10.15,10.39,884827,91209.86
2019-07-18,727001                   TPR                         5            5,0.0,5.0,0.0,0.0,0,
2019-07-18,"738001                   TUNIS RE                 7,65         7,65",,7.65,7.52,7.65,2004,1510.6
2019-07-18,"120040                   TUNISAIR                  ,68          ,69",,0.69,0.68,0.69,268612,1827.12
2019-07-18,210090                   TUNISIE LEASING F           9            9,,9.09,9.09,9.09,1311,1190.79
2019-07-18,"769001                   UADH                     1,28         1,28",,1.31,1.23,1.32,117213,1459.69
2019-07-18,"390010                   UIB                      22,7         22,7",,22.59,22.59,22.6,4143,9356.39
2019-07-18,"772001                   UNIMED                   10,9        10,75",,10.58,10.58,10.9,19459422,6800.08
2019-07-18,"720001                   WIFACK INT BANK          6,63         6,63",0.0,6.63,0.0,0.0,0,
2019-07-18,"230035                   AIR LIQUDE TSIE         84,88        84,88",,84.87,84.87,84.87,243,2036.88
2019-07-18,"380070                   ALKIMIA                 35,35        35,35",0.0,35.35,0.0,0.0,0,
2019-07-18,"655001                   ASSURANCES SALIM        26,99        26,99",0.0,26.99,0.0,0.0,0,
2019-07-18,"300045                   ASTREE                  53,25        53,25",0.0,53.25,0.0,0.0,0,
2019-07-18,"758001                   BEST LEASE               1,77         1,77",0.0,1.77,0.0,0.0,0,
2019-07-18,"130055                   BTE (ADP)                9,21         9,21",,9.21,9.21,9.21,1002,921.0
2019-07-18,"735001                   CIMENTS DE BIZERTE        1,1          1,1",,1.1,1.1,1.1,3752,412.5
2019-07-18,"330090                   ELBENE INDUSTRIE         1,96         1,96",0.0,1.96,0.0,0.0,0,
2019-07-18,"672004                   MODERN LEASING            1,6          1,6",,1.6,1.6,1.6,2502,400.0
2019-07-18,250065                   PLAC. TSIE-SICAF           42           42,0.0,42.0,0.0,0.0,0,
2019-07-18,"667001                   SIPHAT                   3,25         3,25",,3.34,3.34,3.34,31,10.02
2019-07-18,"718001                   SITS                      1,5          1,5",,1.5,1.5,1.5,101,15.0
2019-07-18,140070                   SPDIT - SICAF               9            9,0.0,9.0,0.0,0.0,0,
2019-07-18,"664001                   STEQ                     4,67         4,67",0.0,4.67,0.0,0.0,0,
2019-07-18,"410020                   TUNINVEST-SICAR          5,45         5,45",0.0,5.45,0.0,0.0,0,
2019-07-18,"240050                   UBCI                    24,41        24,41",0.0,24.41,0.0,0.0,0,
2019-07-18,"768001                   ASS MULTI ITTIHAD        2,78         2,78",,2.66,2.66,2.66,292813,7788.48
2019-07-18,"430030                   SITEX                    7,49         7,49",0.0,7.49,0.0,0.0,0,
2019-07-18,"617001                   STE TUN. DU SUCRE       12,24        12,24",0.0,12.24,0.0,0.0,0,
2019-07-19,"725001                   ADWYA                     4,1          4,1",4.114,4.0,4.0,4.11,301032,12321.33
2019-07-19,"340005                   AMEN BANK                  28        27,99",2827.5,27.5,27.5,28.1,864,2402.0
2019-07-19,"730001                   ARTES                    6,01         6,01",,6.01,6.0,6.03,120512,7242.26
2019-07-19,"714001                   ASSAD                    7,38         7,38",,7.3,7.3,7.38,3106,2263.28
2019-07-19,"360035                   ATB                      4,61         4,75",,4.48,4.48,4.74,1251524,
2019-07-19,"774001                   ATELIER MEUBLE INT       4,15         4,15",,4.1,4.1,4.15,10766,4411.9
2019-07-19,"470010                   ATL                       1,7          1,7",,1.68,1.66,1.7,140512,2349.92
2019-07-19,"160015                   ATTIJARI BANK            34,5         34,5",,34.1,34.1,34.5,106914,36474.7
2019-07-19,"661001                   ATTIJARI LEASING         13,7         13,7",,13.4,13.4,13.41,3209,4288.2
2019-07-19,"190060                   BH                       12,6         12,6",,12.3,12.3,12.6,5845,7188.49
2019-07-19,180045                   BIAT                      118          118,118117.0,117.0,117.0,118.0,2868253,35879.46
2019-07-19,"310060                   BNA                     13,05        13,05",,13.13,13.07,13.19,526315,68893.73
2019-07-19,"220005                   BT                       7,48         7,48",,7.43,7.42,7.48,379020,28194.63
2019-07-19,"759001                   CELLCOM                  2,13         2,13",,2.18,2.07,2.19,198311,4221.31
2019-07-19,"420085                   CIL                     14,93        14,93",,15.3,15.3,15.3,21,30.6
2019-07-19,"755001                   CITY CARS                9,98         9,74",,9.69,9.69,9.98,1465,1420.59
2019-07-19,767001                   DELICE HOLDING             11           11,11.0111,11.0,11.0,11.01,11619,12771.11
2019-07-19,"665001                   ELECTROSTAR               ,95          ,95",0.0,0.95,0.0,0.0,0,
2019-07-19,"741001                   ENNAKL AUTOMOBILES       11,9         11,9",1212.0,12.0,12.0,12.0,3003,3600.0
2019-07-19,"721001                   ESSOUKNA                 2,36         2,33",,2.36,2.36,2.36,11,2.36
2019-07-19,"757001                   EURO-CYCLES             16,22        16,22",16.2316,16.0,15.85,16.23,296332,47488.99
2019-07-19,"713001                   GIF-FILTER                 ,7           ,7",,0.69,0.68,0.69,170510,1159.45
2019-07-19,"731013                   HANNIBAL LEASE           6,55         6,55",0.0,6.55,0.0,0.0,0,
2019-07-19,320075                   ICF                       210          210,,209.9,207.0,212.9,36618,76618.81
2019-07-19,"644001                   MAGASIN GENERAL         34,25        34,25",0.0,34.25,0.0,0.0,0,
2019-07-19,"100010                   MONOPRIX                 8,45         8,45",,8.5,8.48,8.5,22059,18715.95
2019-07-19,"762001                   MPBS                     5,34         5,34",,5.3,5.3,5.49,367210,19533.26
2019-07-19,"753001                   ONE TECH HOLDING         15,3         15,3",,15.2,15.2,15.3,16258,24762.5
2019-07-19,"570001                   POULINA GP HOLDING      12,94        12,94",,12.79,12.79,12.79,2001,2558.0
2019-07-19,"761001                   SAH                     11,89        11,89",,11.85,11.75,11.85,451423,53365.24
2019-07-19,"110025                   SFBT                     19,3         19,3",,19.3,19.3,19.3,283429,54696.2
2019-07-19,"659001                   SIAME                    2,75         2,75",,2.83,2.73,2.83,51507,14309.5
2019-07-19,"400005                   SIMPAR                  32,96        32,96",0.0,32.96,0.0,0.0,0,
2019-07-19,"678001                   SOMOCER                  1,03         1,01",,1.02,1.0,1.03,911113,9111.22
2019-07-19,"729001                   SOPAT                    2,04         2,04",,2.04,2.04,2.04,61,12.24
2019-07-19,"653001                   SOTETEL                  6,76         6,64",,6.6,6.6,6.76,197522,13042.03
2019-07-19,763001                   SOTIPAPIER                  7            7,76.69,6.69,6.69,7.0,1321882728,94832.33
2019-07-19,"666001                   SOTRAPIL                 14,1         14,1",,13.68,14.01,14.05,1325,
2019-07-19,"658001                   SOTUMAG                  2,33         2,32",,2.32,2.32,2.33,355011,8240.0
2019-07-19,"656001                   SOTUVER                  9,79         9,79",,9.65,9.65,9.79,13737,13267.17
2019-07-19,606001                   STAR                      138          138,0.0,138.0,0.0,0.0,0,
2019-07-19,"260095                   STB                      3,63         3,63",,3.6,3.53,3.6,2135,754.3
2019-07-19,"744001                   TELNET HOLDING           10,3         10,3",,10.3,10.1,10.3,36613,3711.8
2019-07-19,727001                   TPR                         5            5,55.0,5.0,5.0,5.05,22621201,13172.75
2019-07-19,"738001                   TUNIS RE                 7,65         7,65",,7.6,7.51,7.6,622,466.97
2019-07-19,"120040                   TUNISAIR                  ,68          ,69",,0.68,0.67,0.68,516912,3513.89
2019-07-19,"210090                   TUNISIE LEASING F        9,09         9,09",,9.09,9.09,9.09,2154,1954.35
2019-07-19,"769001                   UADH                     1,31         1,31",,1.28,1.28,1.28,101,12.8
2019-07-19,"390010                   UIB                     22,59        22,59",,22.51,22.22,22.8,111114,25003.54
2019-07-19,"772001                   UNIMED                  10,75        10,58",,10.75,10.5,10.85,15402531,65171.85
2019-07-19,"720001                   WIFACK INT BANK          6,63         6,63",0.0,6.63,0.0,0.0,0,
2019-07-19,"230035                   AIR LIQUDE TSIE         84,87        84,87",,83.9,83.9,83.9,712,5956.9
2019-07-19,"380070                   ALKIMIA                 35,35        35,35",0.0,35.35,0.0,0.0,0,
2019-07-19,"655001                   ASSURANCES SALIM        26,99        26,99",0.0,26.99,0.0,0.0,0,
2019-07-19,"300045                   ASTREE                  53,25        53,25",0.0,53.25,0.0,0.0,0,
2019-07-19,"758001                   BEST LEASE               1,77         1,77",0.0,1.77,0.0,0.0,0,
2019-07-19,"130055                   BTE (ADP)                9,21         9,21",,8.94,8.94,8.94,302,268.2
2019-07-19,"735001                   CIMENTS DE BIZERTE        1,1          1,1",0.0,1.1,0.0,0.0,0,
2019-07-19,"330090                   ELBENE INDUSTRIE         1,96         1,96",0.0,1.96,0.0,0.0,0,
2019-07-19,"672004                   MODERN LEASING            1,6          1,6",0.0,1.6,0.0,0.0,0,
2019-07-19,250065                   PLAC. TSIE-SICAF           42           42,0.0,42.0,0.0,0.0,0,
2019-07-19,"667001                   SIPHAT                   3,34         3,34",0.0,3.34,0.0,0.0,0,
2019-07-19,"718001                   SITS                      1,5          1,5",,1.5,1.5,1.5,521,78.0
2019-07-19,"140070                   SPDIT - SICAF            8,85            9",,8.85,8.85,8.85,69817,61781.85
2019-07-19,"664001                   STEQ                     4,67         4,67",0.0,4.67,0.0,0.0,0,
2019-07-19,"410020                   TUNINVEST-SICAR          5,45         5,45",0.0,5.45,0.0,0.0,0,
2019-07-19,"240050                   UBCI                    24,41        24,41",0.0,24.41,0.0,0.0,0,
2019-07-19,"768001                   ASS MULTI ITTIHAD        2,59         2,66",,2.59,2.59,2.59,312519,8093.75
2019-07-19,"430030                   SITEX                    7,49         7,49",0.0,7.49,0.0,0.0,0,
2019-07-19,"617001                   STE TUN. DU SUCRE       12,24        12,24",0.0,12.24,0.0,0.0,0,
2019-07-22,725001                   ADWYA                       4            4,44.0,4.0,4.0,4.0,4001,1600.0
2019-07-22,"340005                   AMEN BANK                  28         27,5",2827.99,27.99,27.99,28.0,2358,6578.15
2019-07-22,"730001                   ARTES                    6,01         6,01",6.016,6.0,6.0,6.01,9906,5943.82
2019-07-22,"714001                   ASSAD                     7,3          7,3",,7.4,7.3,7.44,286523,21169.24
2019-07-22,"360035                   ATB                      4,42         4,48",,4.21,4.29,4.42,7325,
2019-07-22,"774001                   ATELIER MEUBLE INT       4,15          4,1",,4.13,4.13,4.15,50012,20654.15
2019-07-22,"470010                   ATL                      1,68         1,68",,1.65,1.65,1.65,236917,3908.85
2019-07-22,"160015                   ATTIJARI BANK            34,1         34,1",,34.4,34.1,34.4,3361251,14620.34
2019-07-22,"661001                   ATTIJARI LEASING         13,4         13,4",0.0,13.4,0.0,0.0,0,
2019-07-22,"190060                   BH                       12,3         12,3",,12.28,12.11,12.3,80111,9758.0
2019-07-22,180045                   BIAT                      117          117,116116.0,116.0,116.0,116.2,23914,27744.4
2019-07-22,"310060                   BNA                     13,13        13,13",,13.1,13.05,13.13,2706,3537.2
2019-07-22,"220005                   BT                       7,43         7,43",,7.42,7.42,7.43,177512,13183.4
2019-07-22,"759001                   CELLCOM                  2,18         2,18",,2.19,2.18,2.24,1245013,27374.3
2019-07-22,"420085                   CIL                      15,3         15,3",0.0,15.3,0.0,0.0,0,
2019-07-22,"755001                   CITY CARS                9,65         9,69",,9.61,9.61,9.92,685,654.79
2019-07-22,767001                   DELICE HOLDING             11           11,,11.28,11.28,11.28,2002,2256.0
2019-07-22,"665001                   ELECTROSTAR               ,95          ,95",0.0,0.95,0.0,0.0,0,
2019-07-22,741001                   ENNAKL AUTOMOBILES         12           12,0.0,12.0,0.0,0.0,0,
2019-07-22,"721001                   ESSOUKNA                 2,36         2,36",,2.36,2.36,2.36,11,2.36
2019-07-22,757001                   EURO-CYCLES                16           16,1616.0,16.0,15.9,16.21,217739,34845.5
