SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2018-07-16,"656001                   SOTUVER                   8,5          8,5",,8.44,8.3,8.6,335618,27961.83
2018-07-16,"606001                   STAR                    144,2        144,2",,147.4,145.79,147.7,48722,71408.9
2018-07-16,"260095                   STB                      5,07         5,07",,5.04,5.03,5.1,268516,13613.18
2018-07-16,"744001                   TELNET HOLDING           11,2        11,17",,11.17,11.0,11.2,1410847,156858.6
2018-07-16,"727001                   TPR                      5,13         5,17",,5.12,5.1,5.13,1014028,51898.8
2018-07-16,"738001                   TUNIS RE                 7,86         7,86",,7.86,7.7,7.88,8948,6914.88
2018-07-16,"120040                   TUNISAIR                  ,55          ,55",,0.55,0.54,0.56,223711,1226.94
2018-07-16,"210090                   TUNISIE LEASING         19,59        19,59",,19.72,19.59,19.72,148810,29234.88
2018-07-16,"769001                   UADH                     1,65         1,65",,1.68,1.65,1.69,2508,416.59
2018-07-16,"390010                   UIB                      30,2         30,2",,30.2,30.19,30.2,305811,92347.95
2018-07-16,"772001                   UNIMED                   8,87         8,87",99.1,9.1,9.0,9.1,25006,22566.8
2018-07-16,"720001                   WIFACK INT BANK          6,85         6,85",,6.85,6.85,6.85,51,34.25
2018-07-16,230035                   AIR LIQUDE TSIE            86           86,0.0,86.0,0.0,0.0,0,
2018-07-16,"380070                   ALKIMIA                  33,1         33,1",0.0,33.1,0.0,0.0,0,
2018-07-16,"655001                   ASSURANCES SALIM        26,02        26,02",0.0,26.02,0.0,0.0,0,
2018-07-16,"300045                   ASTREE                   32,5         32,5",0.0,32.5,0.0,0.0,0,
2018-07-16,"758001                   BEST LEASE               1,87         1,87",0.0,1.87,0.0,0.0,0,
2018-07-16,"130055                   BTE (ADP)               12,99        12,99",,12.79,12.79,12.79,1253,1598.75
2018-07-16,"735001                   CIMENTS DE BIZERTE       2,77         2,75",,2.77,2.77,2.77,501,138.5
2018-07-16,"330090                   ELBENE INDUSTRIE         3,59         3,59",0.0,3.59,0.0,0.0,0,
2018-07-16,320075                   ICF                        55           55,5555.0,55.0,55.0,55.0,5948,32670.0
2018-07-16,"672004                   MODERN LEASING            3,4          3,4",,3.49,3.49,3.49,421,146.58
2018-07-16,250065                   PLAC. TSIE-SICAF           41           41,0.0,41.0,0.0,0.0,0,
2018-07-16,"667001                   SIPHAT                   3,11         3,11",0.0,3.11,0.0,0.0,0,
2018-07-16,"140070                   SPDIT - SICAF           10,38        10,38",,10.38,10.38,10.38,1002,1038.0
2018-07-16,"664001                   STEQ                     4,95         4,95",0.0,4.95,0.0,0.0,0,
2018-07-16,"410020                   TUNINVEST-SICAR          6,31          6,5",,6.31,6.31,6.31,11,6.31
2018-07-16,"240050                   UBCI                    21,52        21,52",0.0,21.52,0.0,0.0,0,
2018-07-16,768001                   ASS MULTI ITTIHAD           7            7,,7.2,7.2,7.2,602,432.0
2018-07-16,"430030                   SITEX                    5,61         5,61",0.0,5.61,0.0,0.0,0,
2018-07-16,"617001                   STE TUN. DU SUCRE        12,2         12,2",0.0,12.2,0.0,0.0,0,
2018-07-17,"725001                   ADWYA                    5,93         5,93",,5.94,5.94,5.96,1078812,64081.68
2018-07-17,"340005                   AMEN BANK                29,8         29,8",,30.49,29.8,30.5,397635,118964.6
2018-07-17,"730001                   ARTES                    6,54         6,54",,6.59,6.54,6.6,42535352,79939.94
2018-07-17,"714001                   ASSAD                    9,91         9,91",,10.18,10.0,10.2,1227951,124217.6
2018-07-17,"360035                   ATB                       4,2          4,2",,4.19,4.13,4.2,7067,2938.32
2018-07-17,"774001                   ATELIER MEUBLE INT       3,29         3,29",,3.23,3.21,3.29,169912,5486.93
2018-07-17,"470010                   ATL                       3,2          3,2",,3.16,3.16,3.18,2570026,81606.0
2018-07-17,"160015                   ATTIJARI BANK              50         49,9",5049.4,49.4,49.2,50.0,4115542,3059.84
2018-07-17,"661001                   ATTIJARI LEASING         18,2         18,2",,18.2,18.2,18.2,8402,15288.0
2018-07-17,"190060                   BH                      20,84        20,53",,20.65,20.5,20.84,218616,44927.58
2018-07-17,180045                   BIAT                      162          162,162162.0,162.0,162.0,162.9,43616,70648.1
2018-07-17,"310060                   BNA                     18,45        18,45",,18.9,18.22,18.9,20643793,81412.44
2018-07-17,"220005                   BT                       8,48         8,48",,8.48,8.45,8.5,13002321,10234.84
2018-07-17,"759001                   CELLCOM                  1,72         1,71",,1.68,1.67,1.72,117215,1969.64
2018-07-17,"420085                   CIL                     15,98        15,98",1616.0,16.0,16.0,16.0,6030,960.0
2018-07-17,"755001                   CITY CARS               11,45        11,45",,11.45,11.45,11.5,710021,81545.0
2018-07-17,"767001                   DELICE HOLDING           17,9        17,98",,17.9,17.9,17.9,192,340.1
2018-07-17,"665001                   ELECTROSTAR              2,22         2,22",,2.22,2.2,2.28,276929,6115.17
2018-07-17,"741001                   ENNAKL AUTOMOBILES      12,35        12,34",,12.25,12.0,12.35,11244401,35853.75
2018-07-17,"721001                   ESSOUKNA                 3,25         3,25",,3.18,3.16,3.27,4916,1552.27
2018-07-17,"757001                   EURO-CYCLES              29,4         29,4",29.229,29.0,29.0,29.4,249033,72256.71
2018-07-17,"713001                   GIF-FILTER               1,34         1,34",,1.34,1.33,1.37,74111,985.99
2018-07-17,"731013                   HANNIBAL LEASE            8,4          8,4",0.0,8.4,0.0,0.0,0,
2018-07-17,"644001                   MAGASIN GENERAL         39,38        39,38",0.0,39.38,0.0,0.0,0,
2018-07-17,"100010                   MONOPRIX                 10,8        10,88",,10.5,10.5,10.8,87713,9254.4
2018-07-17,"762001                   MPBS                      3,5          3,5",,3.59,3.5,3.59,1209981,43003.83
2018-07-17,"753001                   ONE TECH HOLDING           16         16,3",1616.28,16.28,16.0,16.3,87617,14116.9
2018-07-17,"570001                   POULINA GP HOLDING       11,1         11,1",1111.0,11.0,11.0,11.0,15905,17490.0
2018-07-17,"761001                   SAH                     14,45         14,4",,14.35,14.3,14.45,269926,38825.2
2018-07-17,"110025                   SFBT                       23         23,1",2323.3,23.3,23.0,23.39,11018542,55416.31
2018-07-17,"659001                   SIAME                     2,4          2,4",,2.36,2.36,2.36,14046,3313.44
2018-07-17,"400005                   SIMPAR                   34,2         34,2",0.0,34.2,0.0,0.0,0,
2018-07-17,"718001                   SITS                     2,17         2,17",,2.17,2.15,2.17,2503,540.5
2018-07-17,"678001                   SOMOCER                  1,36         1,36",,1.32,1.32,1.35,2728080,
2018-07-17,"729001                   SOPAT                    2,09         2,04",,2.15,2.04,2.16,2722902995,80633.03
2018-07-17,"653001                   SOTETEL                  3,75         3,75",,3.74,3.64,3.76,1855184,68743.26
2018-07-17,"763001                   SOTIPAPIER                4,2          4,2",,4.38,4.17,4.38,51309742,20833.36
2018-07-17,"666001                   SOTRAPIL                 15,1         15,1",,15.1,15.1,15.1,13002,19630.0
2018-07-17,"658001                   SOTUMAG                  2,37         2,36",,2.37,2.37,2.37,10002,2370.0
2018-07-17,"656001                   SOTUVER                  8,44         8,44",,8.4,8.35,8.45,938929,79065.48
2018-07-17,"606001                   STAR                      150        147,4",150154.0,154.0,150.0,156.37,1029318715,91545.21
2018-07-17,"260095                   STB                         5         5,04",55.05,5.05,5.0,5.15,2487947,126452.0
2018-07-17,"744001                   TELNET HOLDING          11,17        11,17",,11.16,11.0,11.2,13945491,54690.73
2018-07-17,"727001                   TPR                      5,12         5,12",,5.1,5.08,5.12,825926,42153.05
2018-07-17,"738001                   TUNIS RE                 7,86         7,86",,7.85,7.68,7.85,6358,4900.25
2018-07-17,"120040                   TUNISAIR                  ,55          ,55",,0.54,0.54,0.55,1782118,9734.06
2018-07-17,"210090                   TUNISIE LEASING         19,72        19,72",,19.7,19.7,19.7,12007,23640.0
2018-07-17,"769001                   UADH                     1,66         1,68",,1.72,1.66,1.72,195328,3285.54
2018-07-17,"390010                   UIB                      30,2         30,2",,30.29,30.2,30.29,5925361,78935.89
2018-07-17,"772001                   UNIMED                    9,1          9,1",,8.84,8.83,8.86,14438391,27771.85
2018-07-17,"720001                   WIFACK INT BANK          6,85         6,85",0.0,6.85,0.0,0.0,0,
2018-07-17,230035                   AIR LIQUDE TSIE            86           86,0.0,86.0,0.0,0.0,0,
2018-07-17,"380070                   ALKIMIA                  33,1         33,1",0.0,33.1,0.0,0.0,0,
2018-07-17,"655001                   ASSURANCES SALIM        26,02        26,02",,26.02,26.02,26.02,2756,7155.5
2018-07-17,"300045                   ASTREE                   32,5         32,5",0.0,32.5,0.0,0.0,0,
2018-07-17,"758001                   BEST LEASE               1,87         1,87",0.0,1.87,0.0,0.0,0,
2018-07-17,"130055                   BTE (ADP)               12,79        12,79",,12.78,12.78,12.79,3703,4729.98
2018-07-17,"735001                   CIMENTS DE BIZERTE       2,77         2,77",,2.77,2.77,2.77,1893,523.53
2018-07-17,"330090                   ELBENE INDUSTRIE         3,59         3,59",0.0,3.59,0.0,0.0,0,
2018-07-17,"320075                   ICF                     55,01           55",,55.5,55.01,55.5,109617,60575.16
2018-07-17,"672004                   MODERN LEASING           3,49         3,49",0.0,3.49,0.0,0.0,0,
2018-07-17,250065                   PLAC. TSIE-SICAF           41           41,0.0,41.0,0.0,0.0,0,
2018-07-17,"667001                   SIPHAT                   3,11         3,11",0.0,3.11,0.0,0.0,0,
2018-07-17,"140070                   SPDIT - SICAF           10,15        10,38",,10.15,10.15,10.15,1153,1167.25
2018-07-17,"664001                   STEQ                     4,95         4,95",0.0,4.95,0.0,0.0,0,
2018-07-17,"410020                   TUNINVEST-SICAR          6,31         6,31",,6.49,6.49,6.49,19041,12356.96
2018-07-17,"240050                   UBCI                     21,6        21,52",,21.6,21.6,21.6,2002,4320.0
2018-07-17,"768001                   ASS MULTI ITTIHAD         7,2          7,2",,7.1,7.1,7.1,423310,30054.3
2018-07-17,"430030                   SITEX                    5,61         5,61",0.0,5.77,0.0,0.0,0,
2018-07-17,"617001                   STE TUN. DU SUCRE        12,2         12,2",0.0,12.2,0.0,0.0,0,
2018-07-18,"725001                   ADWYA                    5,94         5,94",,5.95,5.95,5.96,1088716,64793.65
2018-07-18,"340005                   AMEN BANK                  30        30,49",3030.0,30.0,29.7,30.0,152218,45362.98
2018-07-18,"730001                   ARTES                    6,59         6,59",,6.59,6.55,6.68,22630421,49362.87
2018-07-18,"714001                   ASSAD                   10,05        10,18",,9.99,9.9,10.05,795847,79441.46
2018-07-18,"360035                   ATB                      4,19         4,19",,4.15,4.15,4.15,2085315,86539.95
2018-07-18,"774001                   ATELIER MEUBLE INT       3,29         3,23",,3.29,3.29,3.29,891,292.81
2018-07-18,"470010                   ATL                      3,16         3,16",,3.18,3.15,3.18,58208,18441.6
2018-07-18,"160015                   ATTIJARI BANK            49,4         49,4",,50.75,49.4,50.8,184138,92026.95
2018-07-18,"661001                   ATTIJARI LEASING        18,02         18,2",,18.07,18.02,18.2,6308,11447.24
2018-07-18,"190060                   BH                      20,65        20,65",,20.65,20.42,20.65,262317,53997.55
2018-07-18,"180045                   BIAT                    162,9          162",,164.4,162.0,164.4,55019,89502.03
2018-07-18,"310060                   BNA                        19         18,9",1918.88,18.88,18.56,19.0,5537311810,48695.81
2018-07-18,"220005                   BT                       8,48         8,48",,8.48,8.48,8.55,896616,76139.13
2018-07-18,"759001                   CELLCOM                  1,65         1,68",,1.61,1.61,1.69,267727,4332.17
2018-07-18,420085                   CIL                        16           16,1615.99,15.99,15.99,16.0,51323,8203.3
2018-07-18,"755001                   CITY CARS               11,45        11,45",,11.45,11.45,11.45,420012,48090.0
2018-07-18,"767001                   DELICE HOLDING           17,9         17,9",,17.9,17.5,17.9,15606,27900.0
2018-07-18,"665001                   ELECTROSTAR              2,22         2,22",,2.22,2.17,2.22,102115,2235.35
2018-07-18,"741001                   ENNAKL AUTOMOBILES      12,25        12,25",,12.35,12.25,12.35,380015,46888.6
2018-07-18,"721001                   ESSOUKNA                 3,18         3,18",,3.21,3.16,3.27,179915,5746.03
2018-07-18,757001                   EURO-CYCLES                29           29,,29.2,28.93,29.2,289722,84028.62
2018-07-18,"713001                   GIF-FILTER               1,34         1,34",,1.36,1.3,1.37,310320,4082.0
2018-07-18,"731013                   HANNIBAL LEASE            8,4          8,4",,8.6,8.15,8.6,845511,71661.75
2018-07-18,"644001                   MAGASIN GENERAL         39,38        39,38",0.0,39.38,0.0,0.0,0,
2018-07-18,"100010                   MONOPRIX                10,79         10,5",,10.6,10.6,10.93,140614,15238.1
2018-07-18,"762001                   MPBS                     3,61         3,59",,3.59,3.59,3.61,583314,20953.13
2018-07-18,"753001                   ONE TECH HOLDING        16,35        16,28",,16.34,16.34,16.35,4473,7306.05
2018-07-18,570001                   POULINA GP HOLDING         11           11,1111.0,11.0,11.0,11.0,11559,12705.0
2018-07-18,"761001                   SAH                     14,35        14,35",,14.4,14.31,14.4,216725,31115.13
2018-07-18,"110025                   SFBT                     23,3         23,3",,23.18,23.02,23.19,262123,60516.11
2018-07-18,"659001                   SIAME                    2,36         2,36",,2.38,2.38,2.4,864410,20673.79
2018-07-18,"400005                   SIMPAR                   34,2         34,2",,35.72,33.17,35.73,2455,8700.6
2018-07-18,"718001                   SITS                     2,15         2,17",,2.11,2.1,2.15,1669617,35178.59
2018-07-18,"678001                   SOMOCER                  1,32         1,32",,1.33,1.3,1.33,3474942,45498.23
2018-07-18,"729001                   SOPAT                    2,12         2,15",,2.11,2.06,2.15,1031001542,17889.28
2018-07-18,"653001                   SOTETEL                  3,73         3,74",,3.88,3.7,3.89,467721161,77290.44
2018-07-18,"763001                   SOTIPAPIER               4,39         4,38",,4.64,4.39,4.64,37715981,72344.38
2018-07-18,"666001                   SOTRAPIL                 15,1         15,1",,14.9,14.9,15.1,4397,6608.9
2018-07-18,"658001                   SOTUMAG                  2,37         2,37",,2.36,2.3,2.36,135290433,11440.84
2018-07-18,"656001                   SOTUVER                   8,4          8,4",,8.65,8.3,8.65,15148511,28752.61
2018-07-18,606001                   STAR                      155          154,155154.0,154.0,154.0,155.0,59071029,14935.23
2018-07-18,"260095                   STB                      5,05         5,05",5.145,5.0,5.0,5.14,38985661,95264.69
2018-07-18,"744001                   TELNET HOLDING          11,16        11,16",,11.19,11.1,11.2,56929526,32632.07
2018-07-18,"727001                   TPR                      5,12          5,1",,5.22,5.12,5.22,67271883,48265.54
2018-07-18,"738001                   TUNIS RE                 7,85         7,85",,7.8,7.8,7.85,2255,1756.0
2018-07-18,"120040                   TUNISAIR                  ,54          ,54",,0.55,0.55,0.55,31,1.65
2018-07-18,"210090                   TUNISIE LEASING          19,6         19,7",,19.7,19.6,19.7,90717,17816.7
2018-07-18,"769001                   UADH                     1,72         1,72",,1.75,1.67,1.77,1707551,29559.54
2018-07-18,"390010                   UIB                     30,29        30,29",,30.41,30.29,30.6,9760462,96907.01
2018-07-18,"772001                   UNIMED                   8,84         8,84",,8.8,8.8,8.84,303,264.58
2018-07-18,"720001                   WIFACK INT BANK          6,85         6,85",0.0,6.85,0.0,0.0,0,
2018-07-18,230035                   AIR LIQUDE TSIE            86           86,0.0,86.0,0.0,0.0,0,
2018-07-18,"380070                   ALKIMIA                  33,1         33,1",0.0,33.1,0.0,0.0,0,
2018-07-18,"655001                   ASSURANCES SALIM        26,02        26,02",0.0,26.02,0.0,0.0,0,
2018-07-18,"300045                   ASTREE                   32,5         32,5",0.0,32.5,0.0,0.0,0,
2018-07-18,"758001                   BEST LEASE               1,87         1,87",0.0,1.87,0.0,0.0,0,
2018-07-18,"130055                   BTE (ADP)               12,79        12,78",,12.79,12.79,12.79,31,38.37
2018-07-18,"735001                   CIMENTS DE BIZERTE       2,77         2,77",,2.77,2.77,2.77,501,138.5
2018-07-18,"330090                   ELBENE INDUSTRIE         3,59         3,59",0.0,3.59,0.0,0.0,0,
2018-07-18,"320075                   ICF                     55,89         55,5",,57.5,55.89,57.5,40514,22793.23
2018-07-18,"672004                   MODERN LEASING           3,49         3,49",0.0,3.49,0.0,0.0,0,
2018-07-18,250065                   PLAC. TSIE-SICAF           41           41,0.0,41.0,0.0,0.0,0,
2018-07-18,"667001                   SIPHAT                   3,11         3,11",,3.2,3.2,3.2,441,140.8
2018-07-18,"140070                   SPDIT - SICAF           10,07        10,15",,10.07,10.07,10.07,502,503.5
2018-07-18,"664001                   STEQ                     4,95         4,95",0.0,4.95,0.0,0.0,0,
2018-07-18,"410020                   TUNINVEST-SICAR          6,49         6,49",0.0,6.49,0.0,0.0,0,
2018-07-18,"240050                   UBCI                     21,6         21,6",,21.52,21.52,21.52,1002,2152.0
2018-07-18,"768001                   ASS MULTI ITTIHAD           7          7,1",76.95,6.95,6.95,7.0,345816,24150.6
2018-07-18,"430030                   SITEX                    5,77         5,77",0.0,5.77,0.0,0.0,0,
2018-07-18,"617001                   STE TUN. DU SUCRE       12,56         12,2",,12.65,12.56,12.65,152,188.85
2018-07-19,"725001                   ADWYA                    5,95         5,95",65.99,5.99,5.9,6.0,1792271,5905.35
2018-07-19,340005                   AMEN BANK                  30           30,,29.9,29.7,29.95,3109,9248.25
2018-07-19,"730001                   ARTES                     6,7         6,59",,6.7,6.6,6.75,15453271,2266.71
2018-07-19,"714001                   ASSAD                    9,99         9,99",,9.9,9.9,10.09,210629,21045.58
2018-07-19,"360035                   ATB                      4,21         4,15",,4.21,4.21,4.21,93,37.89
2018-07-19,"774001                   ATELIER MEUBLE INT       3,29         3,29",,3.29,3.26,3.29,983937,32274.11
2018-07-19,"470010                   ATL                      3,18         3,18",,3.19,3.18,3.2,1386016,44233.2
2018-07-19,"160015                   ATTIJARI BANK           50,75        50,75",,50.2,50.0,50.98,3454231,74377.83
2018-07-19,"661001                   ATTIJARI LEASING        18,07        18,07",0.0,18.07,0.0,0.0,0,
2018-07-19,"190060                   BH                      20,65        20,65",,20.6,20.55,20.65,246215,50757.54
2018-07-19,"180045                   BIAT                    164,4        164,4",164.4165,165.0,164.4,165.0,63922,105429.0
2018-07-19,"310060                   BNA                     18,88        18,88",,18.8,18.7,18.89,30631665,76825.68
2018-07-19,"220005                   BT                       8,48         8,48",,8.48,8.48,8.5,640714,54413.86
2018-07-19,"759001                   CELLCOM                  1,61         1,61",,1.64,1.6,1.65,2666,427.97
2018-07-19,"420085                   CIL                     15,99        15,99",,15.9,15.89,15.9,9021,1430.5
2018-07-19,"755001                   CITY CARS               11,45        11,45",,11.6,11.6,11.6,11,11.6
2018-07-19,"767001                   DELICE HOLDING           17,9         17,9",,17.9,17.9,17.9,5503,9845.0
2018-07-19,"665001                   ELECTROSTAR              2,21         2,22",,2.2,2.18,2.21,331611,7281.54
2018-07-19,"741001                   ENNAKL AUTOMOBILES      12,34        12,35",,12.34,12.3,12.34,232011,28620.72
2018-07-19,"721001                   ESSOUKNA                 3,28         3,21",,3.2,3.2,3.28,7067,2270.78
2018-07-19,"757001                   EURO-CYCLES             28,88         29,2",,28.02,28.02,28.88,6486117,183781.9
2018-07-19,"713001                   GIF-FILTER               1,36         1,36",,1.32,1.32,1.35,587022,7753.2
2018-07-19,"731013                   HANNIBAL LEASE            8,6          8,6",0.0,8.6,0.0,0.0,0,
2018-07-19,"644001                   MAGASIN GENERAL         39,38        39,38",0.0,39.38,0.0,0.0,0,
2018-07-19,"100010                   MONOPRIX                 10,6         10,6",,10.83,10.8,10.9,10447,11341.22
2018-07-19,"762001                   MPBS                     3,59         3,59",,3.68,3.59,3.69,1867563,68334.13
2018-07-19,"753001                   ONE TECH HOLDING        16,33        16,34",,16.3,16.1,16.33,7362241,19343.03
2018-07-19,570001                   POULINA GP HOLDING         11           11,1111.0,11.0,11.0,11.0,735222,80872.0
2018-07-19,"761001                   SAH                     14,68         14,4",,14.4,14.33,14.68,18028282,59572.74
2018-07-19,"110025                   SFBT                     23,3        23,18",,23.35,23.04,23.36,6486301,51230.09
2018-07-19,"659001                   SIAME                    2,38         2,38",,2.38,2.31,2.39,1721723,40043.61
2018-07-19,"400005                   SIMPAR                  35,72        35,72",,35.72,35.72,35.72,202,714.4
2018-07-19,"718001                   SITS                     2,11         2,11",0.0,2.11,0.0,0.0,0,
2018-07-19,"678001                   SOMOCER                  1,33         1,33",,1.35,1.31,1.35,398111,5239.35
2018-07-19,"729001                   SOPAT                    2,14         2,11",,2.15,2.08,2.16,836791331,76829.18
2018-07-19,"653001                   SOTETEL                  3,88         3,88",,3.86,3.8,3.92,2096269,80899.13
2018-07-19,"763001                   SOTIPAPIER               4,67         4,64",,4.74,4.67,4.8,840645,39698.09
2018-07-19,"666001                   SOTRAPIL                 15,1         14,9",,15.2,15.1,15.2,128115,19381.4
2018-07-19,"658001                   SOTUMAG                  2,36         2,36",,2.36,2.29,2.36,396718,9172.36
2018-07-19,"656001                   SOTUVER                   8,7         8,65",,8.71,8.7,8.88,15377701,35368.31
2018-07-19,"606001                   STAR                   154,99          154",154.99153,153.0,151.22,154.99,16920,25858.63
2018-07-19,"260095                   STB                      5,05            5",,5.05,5.0,5.05,7107,3560.5
2018-07-19,"744001                   TELNET HOLDING           11,2        11,19",,11.53,11.17,11.53,749551678,43586.98
2018-07-19,"727001                   TPR                      5,23         5,22",,5.17,5.1,5.25,34523671,76887.49
2018-07-19,"738001                   TUNIS RE                  7,8          7,8",,7.84,7.8,7.85,1203,936.9
2018-07-19,"120040                   TUNISAIR                  ,55          ,55",,0.57,0.55,0.57,8005049,44584.29
2018-07-19,"210090                   TUNISIE LEASING          19,7         19,7",,19.68,19.68,19.68,1429301426,83455.85
2018-07-19,"769001                   UADH                     1,75         1,75",,1.74,1.7,1.8,473821,8192.23
2018-07-19,"390010                   UIB                      30,4        30,41",,30.5,30.4,30.55,1045924,317960.7
2018-07-19,"772001                   UNIMED                    8,8          8,8",,8.94,8.8,8.95,148016,13207.52
2018-07-19,"720001                   WIFACK INT BANK          6,85         6,85",0.0,6.85,0.0,0.0,0,
2018-07-19,230035                   AIR LIQUDE TSIE            87           86,8787.0,87.0,87.0,87.0,715,6177.0
2018-07-19,"380070                   ALKIMIA                  33,1         33,1",0.0,33.1,0.0,0.0,0,
2018-07-19,"655001                   ASSURANCES SALIM        26,02        26,02",0.0,26.02,0.0,0.0,0,
2018-07-19,"300045                   ASTREE                   32,5         32,5",0.0,32.5,0.0,0.0,0,
2018-07-19,"758001                   BEST LEASE               1,87         1,87",0.0,1.87,0.0,0.0,0,
2018-07-19,"130055                   BTE (ADP)               12,79        12,79",,12.79,12.79,12.79,553,703.45
2018-07-19,"735001                   CIMENTS DE BIZERTE       2,77         2,77",,2.77,2.77,2.77,501,138.5
2018-07-19,"330090                   ELBENE INDUSTRIE         3,59         3,59",0.0,3.59,0.0,0.0,0,
2018-07-19,"320075                   ICF                      57,5         57,5",0.0,60.08,0.0,0.0,0,
2018-07-19,"672004                   MODERN LEASING           3,49         3,49",0.0,3.49,0.0,0.0,0,
2018-07-19,250065                   PLAC. TSIE-SICAF           41           41,0.0,41.0,0.0,0.0,0,
2018-07-19,"667001                   SIPHAT                    3,2          3,2",0.0,3.2,0.0,0.0,0,
2018-07-19,"140070                   SPDIT - SICAF           10,07        10,07",0.0,10.07,0.0,0.0,0,
2018-07-19,"664001                   STEQ                     4,95         4,95",0.0,4.95,0.0,0.0,0,
2018-07-19,"410020                   TUNINVEST-SICAR          6,49         6,49",0.0,6.49,0.0,0.0,0,
2018-07-19,"240050                   UBCI                    21,52        21,52",,21.45,21.45,21.52,13893,29821.28
2018-07-19,"768001                   ASS MULTI ITTIHAD        6,96         6,95",,6.9,6.9,6.96,362721,25085.7
2018-07-19,"430030                   SITEX                    5,77         5,77",0.0,5.77,0.0,0.0,0,
2018-07-19,"617001                   STE TUN. DU SUCRE       12,65        12,65",0.0,12.65,0.0,0.0,0,
2018-07-20,"725001                   ADWYA                    5,99         5,99",,5.99,5.95,6.0,5256,3129.79
2018-07-20,"340005                   AMEN BANK                29,9         29,9",,29.7,29.68,29.9,156616,46636.45
2018-07-20,"730001                   ARTES                     6,7          6,7",,6.62,6.6,6.7,1196522,79306.44
2018-07-20,"714001                   ASSAD                     9,9          9,9",,9.86,9.8,9.95,197720,19426.41
2018-07-20,"360035                   ATB                      4,21         4,21",,4.15,4.15,4.21,6854,2862.85
2018-07-20,"774001                   ATELIER MEUBLE INT        3,3         3,29",,3.26,3.26,3.3,584919,19098.54
2018-07-20,"470010                   ATL                      3,19         3,19",,3.21,3.2,3.21,96159,30794.34
2018-07-20,"160015                   ATTIJARI BANK            50,2         50,2",,50.85,50.2,51.4,133226,67375.9
2018-07-20,"661001                   ATTIJARI LEASING        18,07        18,07",0.0,18.07,0.0,0.0,0,
2018-07-20,"190060                   BH                       20,6         20,6",,20.83,20.47,20.83,331928,68567.62
2018-07-20,180045                   BIAT                      165          165,165165.0,165.0,164.0,165.0,81528,134450.5
2018-07-20,"310060                   BNA                      18,8         18,8",,18.7,18.6,18.8,30157595,63671.57
2018-07-20,"220005                   BT                       8,48         8,48",,8.7,8.48,8.7,1082134,92787.8
2018-07-20,"759001                   CELLCOM                  1,68         1,64",,1.7,1.63,1.7,112128,1845.84
2018-07-20,"420085                   CIL                      15,9         15,9",15.8916,16.0,15.89,16.0,13035,2068.09
2018-07-20,"755001                   CITY CARS                11,6         11,6",,11.5,11.5,11.5,100796,115908.5
2018-07-20,"767001                   DELICE HOLDING           17,9         17,9",0.0,17.9,0.0,0.0,0,
2018-07-20,"665001                   ELECTROSTAR              2,16          2,2",,2.2,2.15,2.2,610526,13151.84
2018-07-20,"741001                   ENNAKL AUTOMOBILES      12,34        12,34",,12.34,12.3,12.34,466724,57589.38
2018-07-20,"721001                   ESSOUKNA                 3,27          3,2",,3.27,3.27,3.27,101,32.7
2018-07-20,"757001                   EURO-CYCLES              27,2        28,02",,27.99,26.39,28.0,75331282,7414.82
2018-07-20,"713001                   GIF-FILTER               1,33         1,32",,1.34,1.3,1.34,1411528,18455.51
2018-07-20,"731013                   HANNIBAL LEASE            8,6          8,6",,8.5,8.5,8.5,1503,1275.0
2018-07-20,"644001                   MAGASIN GENERAL         39,38        39,38",0.0,39.38,0.0,0.0,0,
2018-07-20,"100010                   MONOPRIX                10,83        10,83",0.0,10.83,0.0,0.0,0,
2018-07-20,"762001                   MPBS                     3,68         3,68",,3.66,3.63,3.68,617216,22510.52
2018-07-20,"753001                   ONE TECH HOLDING         16,1         16,3",,16.55,16.1,16.58,10884751,79659.06
2018-07-20,570001                   POULINA GP HOLDING         11           11,1111.0,11.0,10.9,11.0,534831,58824.6
2018-07-20,"761001                   SAH                      14,4         14,4",,14.4,14.4,14.5,1983245,285590.8
2018-07-20,"110025                   SFBT                    23,35        23,35",,23.5,23.35,23.5,13102503,6566.46
2018-07-20,"659001                   SIAME                    2,36         2,38",,2.36,2.31,2.36,41116,9551.96
2018-07-20,"400005                   SIMPAR                  35,72        35,72",0.0,35.72,0.0,0.0,0,
2018-07-20,"718001                   SITS                     2,11         2,11",,2.1,2.1,2.1,5212,1094.1
2018-07-20,"678001                   SOMOCER                  1,35         1,35",,1.34,1.31,1.35,4089876,53677.46
2018-07-20,"729001                   SOPAT                    2,18         2,15",,2.24,2.17,2.24,993851342,21685.84
2018-07-20,"653001                   SOTETEL                  3,79         3,86",,3.9,3.77,3.9,1124253,43340.39
2018-07-20,"763001                   SOTIPAPIER               4,74         4,74",,4.62,4.6,4.76,811981693,74409.84
2018-07-20,"666001                   SOTRAPIL                 15,1         15,2",,15.55,15.1,15.55,353520,54143.87
2018-07-20,"658001                   SOTUMAG                  2,36         2,36",,2.35,2.29,2.36,505826,11676.58
2018-07-20,"656001                   SOTUVER                  8,72         8,71",,8.65,8.65,8.76,702151,61276.14
2018-07-20,"606001                   STAR                    151,2          153",,149.9,149.9,151.25,709271,6964.49
2018-07-20,"260095                   STB                         5         5,05",55.1,5.1,4.9,5.14,23045711,13892.19
