SEANCE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
2024-06-06,;TNIHWO49AR,G5;BHSB1026T+2.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNIZ090I5G,"66;""ENAT3 2022T+2",,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNJ1M1ZAWY,"G5;""ENAT22022 9,2",593.5,93.5,0.0,0.0,0,0,0.0
2024-06-06,;TNJ48E2243,"91;""ENT12024T+1,7",100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNJL4N1SD7,"B2;""BTA 8,8% Sept",2032100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNJP2LP1CV,"E1;""ENAT32021 T+2",,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNJQ3VIAM1,R9;ENAT3 HASSAN20,21100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNJQTACHIQ,Q5;HL B0329 9.8%P,,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNJT7SUL94,23;ENAT1HASSAN202,3100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNKU48FZVR,H1;TLF0427 T+2.75,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNL6Z2LXME,P5;STBSD0127 9.35,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNL7VQZVHR,54;HLA0328 10.75%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNL8PGUB9C,93;ABSA1028T+2.15,5100.0,100.0,100.0,100.0,44910,2,47683.0
2024-06-06,;TNLEGO8CKW,"X3;""ENAT1 2022A T",,92.5,0.0,0.0,0,0,0.0
2024-06-06,;TNLI8MDN3K,"59;""ENAT12024 9,7",592.6,6092.66,0.0,0.0,0,0,0.0
2024-06-06,;TNLRQIP0OJ,Y4;BTA 9% sept 20,29100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNM46OWVRP,O6;ENAT2 HASSAN22,65.0,65.0,0.0,0.0,0,0,0.0
2024-06-06,;TNMA55MMDD,46;ATLA0228 10.5%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNMC9HTIB5,A4;WC0133 10.25%P,,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNMCJHUZPR,"D0;""TLF0129 10,70",5100.0,500100.5,0.0,0.0,0,0,0.0
2024-06-06,;TNMCPXLL1E,"E2;""ENAT42023T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNMEZPU3I4,U2;TJL 1028 10.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNN0SOORH1,"F1;""BTA 8,25% Jui",2031100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNN50G7PX8,"W5;""ENAT22023T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNNC5BCJLR,M3;ENAT2HASSAN24A,100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNNI3UPDYO,"12;""ENAT22023 9,7",592.0,92.0,0.0,0.0,0,0,0.0
2024-06-06,;TNNS9SUDVG,S5;ENAT4 HASSAN23,100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNNUS2JABS,"F6;""BTA 9,4% aout",2033100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNNW3558ZU,L9;ATLB1029 10.3%,,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNNZ2M9ZHI,"T3;""ENAT2 2023 9,",9597.0,97.0,0.0,0.0,0,0,0.0
2024-06-06,;TNO6AI2ZF0,D3;TJL 0329 10.6%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNOAYHSVTH,"Y1;""ENAT42022 9,3",593.5,93.5,0.0,0.0,0,0,0.0
2024-06-06,;TNODT4SXV9,P9;BSC0627 9.15%,598.44,98.44,0.0,0.0,0,0,0.0
2024-06-06,;TNOXRGYG8R,L8;BTA 8% Nov 202,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNPECGNMPE,"V9;""ENAT32023 9,7",5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNPSL0PEJV,"O7;""ENAT1 2022 A",,93.0,0.0,0.0,0,0,0.0
2024-06-06,;TNPZ2BZUFO,23;BSE0629 9.45%,7100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNQCK0BPZ5,"A4;""ENT2 22 T+2,1",593.5,93.5,0.0,0.0,0,0,0.0
2024-06-06,;TNQHMI7RIB,"R5;""ENAT1 2022CT+",,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNQR5G236G,A1;ENAT4 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNQVHB5WZ2,"K2;""ENAT2 2022 9,",35100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNQYE48RCJ,T2;TLF0129T+2.5%A,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNR0O99VZU,Y8;TLF1027 T+2.75,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNR3ZRJWC9,84;ABSD1030 T+2.4,7100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNR4CLXNS2,61;WIB A 0128 9.2,55100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNRGVSC8DE,"36;""ENAT3 2022 9,",35100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNRLFZ5FIX,"29;""ENAT1 2024 9,",95100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNRS9CVT3S,"J7;""ENAT32023T+1,",75100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNS70RLC1A,97;ENAT2 HASSAN23,57.0,57.0,0.0,0.0,0,0,0.0
2024-06-06,;TNSH8NXC1W,C4;BHSA1026T+2.55,,101.49,0.0,0.0,0,0,0.0
2024-06-06,;TNSTVM3VL4,45;ENAT2HASSAN202,4100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNSUXW7EBU,"Q0;""ENT32021T+2,4",593.0,93.0,0.0,0.0,0,0,0.0
2024-06-06,;TNT8IJDMSJ,P7;ENAT4 HASSAN20,23100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNTGLIP3KD,L6;STBSB0127 8.95,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNTKTEO5CI,"W5;""ENAT1 2023 9,",9599.0,99.0,0.0,0.0,0,0,0.0
2024-06-06,;TNTMJ1DJ4S,H4;ABSC1030T+2.3%,,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNU9AUB15T,16;ENAT2 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNUALDKV3B,S3;BSB0627T+2.55%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNUSNP2H8P,H1;TLF 0529T+2.5%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNUWXR58DV,"H5;""ENAT1 2024 9,",8100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNV0IKZMII,V2;ENAT1HASSAN202,4100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNVE955M6R,"90;""ENAT3 2023 9,",8100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNVFSFLG1F,"H4;""ENAT4 2022T+2",,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNVI299YK4,"C1;""ENT32023T+1,7",97.5,97.5,0.0,0.0,0,0,0.0
2024-06-06,;TNVSDML2VY,J5;ENAT3 HASSAN20,21100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNW1CN5IM5,T4;ENAT1 HASSAN20,22100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNWL1ODSWX,"K1;""ENT3 22 T+2,1",599.0,99.0,0.0,0.0,0,0,0.0
2024-06-06,;TNWQS0MZ65,V8;STBSA0127 8.7%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNWRCVSYL7,"30;""ENAT4 2022 9,",494.0,94.0,0.0,0.0,0,0,0.0
2024-06-06,;TNWYE1PN6W,F5;ATLB1030 10.9%,,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNX0K9990B,"08;""ENAT2 2024 9,",8100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNX8RLJOS6,K2;ENAT1HASSAN202,4100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNXFR5BNBP,M9;STBSC0127 9.1%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNXIY8MEDJ,E3;TLF 1027 10% A,5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNXNSU5ILB,"I2;""ENAT32022 9,2",593.5,93.5,0.0,0.0,0,0,0.0
2024-06-06,;TNY1F6BOX6,"F5;""CIL0628 10,55",5100.0,100.0,0.0,0.0,0,0,0.0
2024-06-06,;TNYJL6N2AE,P6;TLF 0427 9.6%,5100.44,100.44,0.0,0.0,0,0,0.0
2024-06-06,;TNYZO6UGUZ,"33;""ENAT3 2021 8,",8092.5,92.5,0.0,0.0,0,0,0.0
2024-06-06,;TNZBXQU5RZ,"91;""ENAT32021 8,7",98.2,98.2,0.0,0.0,0,0,0.0
2024-06-06,;TNZSBU7F6W,Y7;TLF SA1026 9.8,5100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00011002,54;SFBT,13.0,13.0,12.9,13.08,13477,95,17540.0
2024-07-06,;TN00014007,04;SPDIT - SICAF,11.6,11.7,11.65,11.7,1010,7,11813.0
2024-07-06,;TN00016001,54;ATTIJARI BANK,54.0,53.52,53.25,54.0,8263,52,44386.0
2024-07-06,;TN00018004,57;BIAT,100.7,101.31,100.69,101.6,10338,155,10448.0
2024-07-06,;TN00019006,04;BH BANK,13.45,13.45,13.4,13.45,2761,8,37042.0
2024-07-06,;TN00021009,07;TUNISIE LEASIN,15.01,15.19,15.19,15.19,1300,3,19747.0
2024-07-06,;TN00022000,53;BT,5.12,5.15,5.1,5.18,38554,64,19789.0
2024-07-06,;TN00026009,55;STB,3.25,3.24,3.15,3.33,18307,60,58664.0
2024-07-06,;TN00031006,09;BNA,9.0,9.0,8.94,9.0,2838,21,25453.0
2024-07-06,;TN00032007,55;ICF,68.45,68.45,67.01,68.45,24,6,1624.0
2024-07-06,;TN00034000,58;AMEN BANK,41.49,41.18,41.1,41.49,3592,50,14806.0
2024-07-06,;TN00036003,50;ATB,3.31,3.28,3.28,3.32,25720,64,85073.0
2024-07-06,;TN00039001,07;UIB,23.4,23.23,23.2,23.85,3477,22,80905.0
2024-07-06,;TN00047001,00;ATL,3.92,3.92,3.9,3.92,982,5,3829.0
2024-07-06,;TN00057000,18;POULINA GP HOL,8.98,8.94,8.85,8.97,2760,7,24475.0
2024-07-06,;TN00065300,18;SOTETEL,5.28,5.2,5.2,5.25,5124,34,26685.0
2024-07-06,;TN00065600,15;SOTUVER,12.56,12.58,12.4,12.58,11138,63,13901.0
2024-07-06,;TN00065800,13;SOTUMAG,6.2,6.21,6.15,6.21,11711,16,72048.0
2024-07-06,;TN00065900,12;SIAME,3.67,3.64,3.58,3.67,832,16,3025.0
2024-07-06,;TN00066100,18;ATTIJARI LEASI,18.01,18.3,18.0,18.3,2409,29,43505.0
2024-07-06,;TN00066600,13;SOTRAPIL,15.17,15.2,15.08,15.2,638,8,9690.0
2024-07-06,;TN00072000,17;WIFACK INT BAN,8.7,8.5,8.5,8.74,321,6,2758.0
2024-07-06,;TN00072700,10;TPR,5.6,5.69,5.6,5.7,6915,28,39075.0
2024-07-06,;TN00073000,15;ARTES,6.64,6.63,6.52,6.63,166,5,1089.0
2024-07-06,;TN00073800,17;TUNIS RE,6.69,6.69,6.69,6.69,2,1,13.38
2024-07-06,;TN00074000,13;CARTHAGE CEMEN,1.91,1.86,1.85,1.91,13007,35,24174.0
2024-07-06,;TN00074100,12;ENNAKL AUTOMOB,10.86,10.84,10.57,10.84,58,3,613.6
2024-07-06,;TN00074400,19;TELNET HOLDING,5.1,5.1,5.1,5.1,257,4,1310.0
2024-07-06,;TN00075100,19;LAND OR,8.75,8.8,8.7,8.81,2279,19,20039.0
2024-07-06,;TN00075300,17;ONE TECH HOLDI,8.4,8.4,8.3,8.45,35708,106,29848.0
2024-07-06,;TN00075400,16;NEW BODY LINE,4.8,4.85,4.8,4.85,7768,16,37293.0
2024-07-06,;TN00075500,15;CITY CARS,13.22,13.44,13.05,13.48,3044,30,40027.0
2024-07-06,;TN00075700,13;EURO-CYCLES,11.68,11.59,11.55,11.67,4045,23,46985.0
2024-07-06,;TN00076100,17;SAH,8.31,8.37,8.3,8.37,47578,73,39659.0
2024-07-06,;TN00076200,16;MPBS,5.2,5.3,5.3,5.35,2930,14,15666.0
2024-07-06,;TN00076300,15;SOTIPAPIER,4.33,4.35,4.29,4.35,5695,25,24505.0
2024-07-06,;TN00076700,11;DELICE HOLDING,11.88,11.9,11.85,11.99,2847,22,34090.0
2024-07-06,;TN00077200,14;UNIMED,6.7,6.7,6.6,6.7,106,5,706.2
2024-07-06,;TN00077400,12;ATELIER MEUBLE,5.95,5.89,5.83,5.89,286,9,1668.0
2024-07-06,;TNDKJ8O68X,14;ASSU MAGHREBIA,5.57,5.5,5.5,5.54,10737,23,59081.0
2024-07-06,;TNNGTFLC29,86;STA,20.0,20.0,0.0,0.0,0,0,0.0
2024-07-06,;TNQPQXRODT,H8;SMART TUNISIE,17.1,17.05,16.51,17.09,991,13,16824.0
2024-07-06,;TN00010001,08;MONOPRIX,4.45,4.25,4.25,4.45,680,6,2992.0
2024-07-06,;TN00013005,57;BTE (ADP),3.51,3.52,3.52,3.52,450,7,1584.0
2024-07-06,;TN00023003,58;AIR LIQUIDE TS,82.98,81.01,81.01,81.01,62,2,5022.0
2024-07-06,;TN00024005,05;UBCI,22.65,22.65,0.0,0.0,0,0,0.0
2024-07-06,;TN00025006,50;PLAC. TSIE-SIC,46.01,46.01,0.0,0.0,0,0,0.0
2024-07-06,;TN00030004,52;ASTREE,49.99,49.99,0.0,0.0,0,0,0.0
2024-07-06,;TN00040000,55;SIMPAR,34.4,34.4,34.4,34.4,780,3,26832.0
2024-07-06,;TN00041002,02;TUNINVEST-SICA,9.92,9.92,0.0,0.0,0,0,0.0
2024-07-06,;TN00042008,53;CIL,20.27,20.27,20.27,20.27,98,1,1986.0
2024-07-06,;TN00060600,16;STAR,158.5,159.5,159.0,159.5,419,9,66622.0
2024-07-06,;TN00064400,10;MAGASIN GENERA,5.14,5.01,5.01,5.01,1500,4,7515.0
2024-07-06,;TN00065500,16;BH ASSURANCE,47.0,47.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00067200,49;BH LEASING,3.38,3.45,3.45,3.45,3,1,10.35
2024-07-06,;TN00071800,11;SITS,1.9,1.9,0.0,0.0,0,0,0.0
2024-07-06,;TN00072100,16;ESSOUKNA,1.45,1.45,0.0,0.0,0,0,0.0
2024-07-06,;TN00073101,39;HANNIBAL LEASE,5.74,5.99,5.99,5.99,2561,14,15340.0
2024-07-06,;TN00075800,12;BEST LEASE,2.29,2.29,0.0,0.0,0,0,0.0
2024-07-06,;TN00075900,11;CELLCOM,2.05,1.98,1.98,1.98,300,1,594.0
2024-07-06,;TN00077000,16;OFFICEPLAST,1.0,0.96,0.96,0.96,1944,5,1866.0
2024-07-06,;TN00077300,13;SANIMED,1.18,1.18,0.0,0.0,0,0,0.0
2024-07-06,;TN00078300,11;ASSUR MAGHREBI,49.0,48.5,48.5,48.5,22,2,1067.0
2024-07-06,;TN00043003,07;SITEX,4.68,4.68,0.0,0.0,0,0,0.0
2024-07-06,;TN00061700,13;STE TUN. DU SU,8.96,8.96,0.0,0.0,0,0,0.0
2024-07-06,;TN00076800,10;BNA ASSURANCES,1.6,1.61,1.61,1.61,1922,9,3094.0
2024-07-06,;TN00013006,07;BTE0930 5.85%A,20100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00013006,23;BTE0232 6.25%P,20100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00013006,64;BTE A0125 11%,599.72,99.72,0.0,0.0,0,0,0.0
2024-07-06,;TN00013006,72;BTEA0125 T+2.7,55100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00013006,"80;""BTEB0127 11,5",,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00013006,"98;""BTEB0127T+3,2",,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00019008,36;BH1224 T+0.8%P,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00019008,44;BH1224 5.3%P15,-2100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00019010,40;BHSB0425 7.85%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00019010,57;BHSB0425T+2.1%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00019010,65;BHS C0425 8% I,7100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00019011,15;BH SC0326 10.3,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00019011,23;BH SC0326T+2.6,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00021019,62;TLS B0624 7.8%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00021019,88;TLSB0225 8.20%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00021020,10;TL B0525 8.2%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00021020,85;TLFSB 0126 11%,,100.6,0.0,0.0,0,0,0.0
2024-07-06,;TN00021020,93;TLFSB 0126T+3%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00021021,01;TL A 0624 11.4,5100.34,100.34,0.0,0.0,0,0,0.0
2024-07-06,;TN00021021,19;TL A0624 T+2.7,5100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00021021,27;TL B0626 11.7%,,102.63,0.0,0.0,0,0,0.0
2024-07-06,;TN00021021,35;TLS 0525 11.6%,5101.5,101.5,0.0,0.0,0,0,0.0
2024-07-06,;TN00021021,"43;""TLS S0126 10,",255100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00021021,50;TLFA0426 9.70%,598.64,98.64,0.0,0.0,0,0,0.0
2024-07-06,;TN00026010,03;STB0528T+1.75%,20100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00026010,11;STB0533 T+2.0%,25100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00026010,29;STB0225 6.5%AP,1690.0,90.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00026010,45;STB0325 5.30%P,15100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00026011,44;STB SA1124 10.,55100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00026011,51;STB SA1124T+2.,35100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00026011,69;STB SC1126 11%,,100.15,0.0,0.0,0,0,0.0
2024-07-06,;TN00026011,77;STBSC1126T+2.8,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00026011,"85;""STBSD1126 11,",57100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00026011,"93;""STBSE1124 11,",55100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00026012,01;STB SA0425 10.,55100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00026012,19;STB SC0427 11%,,100.15,0.0,0.0,0,0,0.0
2024-07-06,;TN00026012,"27;""STBSE0425 11,",35100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00031007,73;BNASB0825 8.5%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00031007,81;BNASB825T+2.25,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00034003,30;AB0528 7.0%AP2,100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00034003,48;ABsb0924 5.45%,15100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00034003,55;ABsb0924 T+0.8,515100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00034004,05;AB0825 T+0.85%,15100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00034006,52;AB SA0226 9% A,598.5,98.5,0.0,0.0,0,0,0.0
2024-07-06,;TN00034006,"60;""AB SB0226 9,2",599.2,99.2,0.0,0.0,0,0,0.0
2024-07-06,;TN00034006,"78;""ABSC0228 9,4%",,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00034006,86;AB SA0428T+2.7,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00034006,94;AB SB0431T+2.8,10100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00036004,91;ATB0527T+1.75%,20100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00036005,09;ATB0532T+2.0%A,25100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00036005,82;ATB0529 5.9%P2,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00036006,40;ATBSA325T+2.05,,96.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00036006,57;ATBSB0328T+2.1,10100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00039002,30;UIB0724 5.5%AP,15100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00039002,48;UIB0729 5.85%A,2080.0,80.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00039002,63;UIB0831 6.3%P2,79.2,79.2,0.0,0.0,0,0,0.0
2024-07-06,;TN00039003,05;UIB0133 6.70%,20100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00042014,71;CIL 0625 10.5%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00046201,34;BTK0225 T+0.8%,15100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00046201,42;BTK0230 5.85%P,20100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00047007,12;ATL S1024 7.9%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00047007,46;ATLC0325 7.95%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00047007,79;ATL C0725 8.5%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00047008,03;ATL A1224 11.6,5101.03,101.03,0.0,0.0,0,0,0.0
2024-07-06,;TN00047008,11;ATL A1025 10.3,5100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00066104,97;JL C1224 7.9%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00066105,21;TJLSC0625 8.35,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00066105,39;TJL A 0624 11%,5101.15,101.15,0.0,0.0,0,0,0.0
2024-07-06,;TN00066105,47;TJL B0624T+2.7,55100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00066105,54;TJL S1125 10.2,5599.17,99.17,0.0,0.0,0,0,0.0
2024-07-06,;TN00067201,30;MLSB0425 8.25%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00072001,73;WIBIA0624 10.2,5595.0,95.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00072001,81;WIB IB0624 10.,5596.0,96.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00072001,99;WIBIC0626 10.7,5798.0,98.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00072002,07;WIB ID 0626 11,795.0,95.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00073104,10;HL B0724 7.85%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00073104,44;HL B0125 8.25%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00073104,77;HL SB0525 8.5%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00073105,01;HL B0226 11.5%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00073105,"35;""HLA1125 10,6%",5100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00073105,"43;""HL B1125 10,6",5100.0,310100.3,100.0,0.0,0,0,0.0
2024-07-06,;TN00073105,"50;""HLA0126 10,3%",5100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00073105,"68;""HL B0126 10,3",5100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00073105,76;HL A 0226 10%,5100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00073105,"84;""HLB0228 10,1%",,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00077800,34;ABC B0725 8.4%,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00077800,42;ABC B0725T+2.4,,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00077800,"59;""ABCC0725T+2,5",7100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00077800,67;ABC A0625 11%A,599.73,99.73,0.0,0.0,0,0,0.0
2024-07-06,;TN00077800,"75;""ABCB0627 11,5",,900104.9,0.0,0.0,0,0,0.0
2024-07-06,;TN00080005,15;E NAT 6.35% 20,1465.0,65.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080005,49;E NAT HASSN 20,14100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080005,80;BTA 6.3% Oct 2,2697.4,97.4,0.0,0.0,0,0,0.0
2024-07-06,;TN00080006,06;BTA6.7% Avril,202893.1,93.1,0.0,0.0,0,0,0.0
2024-07-06,;TN00080006,22;BTA 6.3% Mars,202694.0,94.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080006,"55;""BTA 6,6% Mars",202793.9,5093.95,0.0,0.0,0,0,0.0
2024-07-06,;TN00080006,"63;""BTA 7,5% Juil",203297.0,97.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080006,97;BTA 7% Juil  2,2890.5,90.5,0.0,0.0,0,0,0.0
2024-07-06,;TN00080007,"05;""BTA 6,5% Juin",202596.9,2096.92,0.0,0.0,0,0,0.0
2024-07-06,;TN00080007,"21;""BTA 7,2% Fev",202792.7,5092.75,0.0,0.0,0,0,0.0
2024-07-06,;TN00080007,"39;""BTA 7,4% Fev",203089.6,89.6,0.0,0.0,0,0,0.0
2024-07-06,;TN00080007,"47;""BTA 7,2% Mai",202793.4,5093.45,0.0,0.0,0,0,0.0
2024-07-06,;TN00080007,62;BTA 8% Nov 203,97.0,97.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080007,"70;""BTA 7,3% Dec",202791.0,5091.05,0.0,0.0,0,0,0.0
2024-07-06,;TN00080007,"96;""BTA 7,5% Janv",2028100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080008,04;BTA 8% Mars 20,33100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080008,"12;""BTA 7,5% Dec",2028100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080008,"20;""ENAT2021 8,70",91.5,91.5,0.0,0.0,0,0,0.0
2024-07-06,;TN00080008,"38;""E NAT 2021 8,",8094.0,94.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080008,"46;""E NAT 2021 8,",90100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080008,53;ENAT2 HASSAN21,100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080008,"87;""ENAT22021 8,7",92.0,92.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080008,"95;""ENAT2 2021 8,",80100.0,100.0,0.0,0.0,0,0,0.0
2024-07-06,;TN00080009,"03;""ENAT2 2021 8,",9096.0,96.0,0.0,0.0,0,0,0.0
