SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
2021-01-13,905013,TUNCONS,8626.68,8660.52,-0.39,8660.52,8537.69,8688.77
2021-01-13,905015,TUNALIM,11073.29,11126.32,-0.48,11126.32,10936.71,11159.3
2021-01-13,905016,TUNMENAG,2370.21,2371.47,-0.05,2371.47,2352.35,2379.81
2021-01-13,905017,TUNIND,1441.79,1458.78,-1.16,1469.38,1440.15,1479.16
2021-01-13,905018,TUNBATIM,703.67,713.74,-1.41,720.16,703.67,724.22
2021-01-13,905020,TUNBASE,2903.14,2901.02,0.07,2903.14,2837.36,2933.75
2021-01-13,905028,TUNINDEX20,2887.01,2901.58,-0.5,2933.56,2887.01,2975.25
2021-01-15,350000,TUNINDEX,6717.73,6711.41,0.09,6808.14,6711.41,6884.93
2021-01-15,905002,TUNFIN,3992.38,3990.85,0.04,4098.57,3990.85,4147.97
2021-01-15,905003,TUNBANQ,3642.59,3640.46,0.06,3747.58,3640.46,3795.87
2021-01-15,905004,TUNASS,12035.23,12042.62,-0.06,12391.18,11958.07,12585.0
2021-01-15,905005,TUNSEFI,5312.64,5322.46,-0.18,5360.94,5236.73,5222.71
2021-01-15,905008,TUNSAC,2588.97,2603.99,-0.58,2644.15,2584.88,2666.51
2021-01-15,905009,TUNDIS,4058.72,4079.2,-0.5,4155.8,4051.87,4188.57
2021-01-15,905013,TUNCONS,8653.14,8626.68,0.31,8660.52,8537.69,8688.77
2021-01-15,905015,TUNALIM,11118.42,11073.29,0.41,11126.32,10936.71,11159.3
2021-01-15,905016,TUNMENAG,2370.74,2370.21,0.02,2371.47,2352.35,2379.81
2021-01-15,905017,TUNIND,1445.43,1441.79,0.25,1469.38,1440.15,1479.16
2021-01-15,905018,TUNBATIM,708.48,703.67,0.68,720.16,703.67,724.22
2021-01-15,905020,TUNBASE,2905.1,2903.14,0.07,2905.1,2837.36,2933.75
2021-01-15,905028,TUNINDEX20,2891.02,2887.01,0.14,2933.56,2887.01,2975.25
2021-01-18,350000,TUNINDEX,6682.51,6717.73,-0.52,6808.14,6682.51,6884.93
2021-01-18,905002,TUNFIN,3955.79,3992.38,-0.92,4098.57,3955.79,4147.97
2021-01-18,905003,TUNBANQ,3605.84,3642.59,-1.01,3747.58,3605.84,3795.87
2021-01-18,905004,TUNASS,11993.02,12035.23,-0.35,12391.18,11958.07,12585.0
2021-01-18,905005,TUNSEFI,5314.03,5312.64,0.03,5360.94,5236.73,5222.71
2021-01-18,905008,TUNSAC,2561.86,2588.97,-1.05,2644.15,2561.86,2666.51
2021-01-18,905009,TUNDIS,4013.32,4058.72,-1.12,4155.8,4013.32,4188.57
2021-01-18,905013,TUNCONS,8674.09,8653.14,0.24,8674.09,8537.69,8688.77
2021-01-18,905015,TUNALIM,11163.35,11118.42,0.4,11163.35,10936.71,11159.3
2021-01-18,905016,TUNMENAG,2365.71,2370.74,-0.21,2371.47,2352.35,2379.81
2021-01-18,905017,TUNIND,1436.27,1445.43,-0.63,1469.38,1436.27,1479.16
2021-01-18,905018,TUNBATIM,700.31,708.48,-1.15,720.16,700.31,724.22
2021-01-18,905020,TUNBASE,2882.22,2905.1,-0.79,2905.1,2837.36,2933.75
2021-01-18,905028,TUNINDEX20,2875.28,2891.02,-0.54,2933.56,2875.28,2975.25
2021-01-19,350000,TUNINDEX,6715.85,6682.51,0.5,6808.14,6682.51,6884.93
2021-01-19,905002,TUNFIN,3983.65,3955.79,0.7,4098.57,3955.79,4147.97
2021-01-19,905003,TUNBANQ,3635.9,3605.84,0.83,3747.58,3605.84,3795.87
2021-01-19,905004,TUNASS,11891.42,11993.02,-0.85,12391.18,11891.42,12585.0
2021-01-19,905005,TUNSEFI,5319.62,5314.03,0.11,5360.94,5236.73,5222.71
2021-01-19,905008,TUNSAC,2586.74,2561.86,0.97,2644.15,2561.86,2666.51
2021-01-19,905009,TUNDIS,4059.66,4013.32,1.15,4155.8,4013.32,4188.57
2021-01-19,905013,TUNCONS,8651.46,8674.09,-0.26,8674.09,8537.69,8688.77
2021-01-19,905015,TUNALIM,11115.25,11163.35,-0.43,11163.35,10936.71,11159.3
2021-01-19,905016,TUNMENAG,2368.89,2365.71,0.13,2371.47,2352.35,2379.81
2021-01-19,905017,TUNIND,1449.0,1436.27,0.89,1469.38,1436.27,1479.16
