SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
2010-08-10,11,735001,CIMENTS DE BIZERTE,7.0,7.05,7.0,7.07,8056.0,475.0,6601.68
2010-08-10,11,738001,TUNIS RE,17.24,16.73,16.73,17.5,36643.0,25362.0,5367.71
2010-08-10,11,741001,ENNAKL AUTOMOBILES,13.4,13.28,13.2,13.59,27981.0,21337.0,4103.48
2010-08-10,12,230035,AIR LIQUDE TSIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,12,240050,UBCI,45.01,45.98,45.01,46.0,1275.0,85.0,8078.35
2010-08-10,12,250065,PLAC. TSIE-SICAF,37.95,37.95,37.95,37.95,5.0,2.0,189.75
2010-08-10,12,300045,ASTREE,82.05,82.05,82.05,82.05,10.0,2.0,820.5
2010-08-10,12,320075,ICF,50.35,50.35,50.35,50.35,50.0,1.0,2517.5
2010-08-10,12,330090,TUNISIE LAIT,5.74,5.57,5.57,5.74,37422.0,2520.0,8583.71
2010-08-10,12,380070,ALKIMIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,12,503001,STIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,12,658001,SOTUMAG,1.16,1.16,1.16,1.16,30310.0,273.0,5159.6
2010-08-10,12,661001,ATTIJARI LEASING,48.16,49.65,48.16,49.65,296.0,81.0,4617.43
2010-08-10,12,664001,STEQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,13,150085,AMS,15.03,15.4,15.03,15.4,7872.0,3311.0,9278.16
2010-08-10,13,430030,SITEX,5.9,5.9,5.9,5.9,41.0,1.0,241.9
2010-08-10,13,617001,STE TUN. DU SUCRE,11.0,11.35,11.0,11.35,1326.0,61.0,5032.6
2010-08-10,21,130056,BTE611T+1.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,130057,BTE0919 5.25%AP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,160034,OCTJ0112 4.82%FIN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,190081,"BH1214 T+1,2%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,190083,"BH1224 T+0,8%P15-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,190084,"BH1224 5,3%P15-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210109,TLF 1010 7.00% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210110,TLV1010 T+1.40%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210111,TLS F1111  6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210112,TLS V1111 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210117,TL 0712   7 %  AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210118,TL0712T+1.375% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210119,TL1212 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210120,TL1212 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210123,TL0113 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210124,TL0113 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210125,TL0613 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210126,TL0613 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210127,TLS1113 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210128,TLS1113 T+1.0AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210129,TLS0114 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210130,TLS0114 T+1.0AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210133,TLS0314 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210134,TLS0314 T+1.0AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210137,TLS0914 5.65%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210138,TLS0914 T+1.25%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210142,"TLS0315 5,125%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210143,"TLS0315 T+0,625%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210144,"TLS0615 5,125%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,210145,"TLS0615 T+0,625%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,260099,STB0524 T+1.5%AP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,260100,STB0528T+1.75%AP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,260101,STB0533 T+2.0%AP25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,260102,STB0225 6.5%AP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,260103,"STB0320 T+0,70%P10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,260104,"STB0325 5,30%P15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,310067,BNA0424 5.4%AP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,340023,AB0412 TX+1% AP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,340026,AB 0117 T+1% AP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,340032,AB0523 6.5%AP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,340033,AB0528 7.0%AP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,340034,ABSB0924 5.45%P15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,340035,ABSB0924 T+0.85P15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,340040,"AB0825 T+0,85%AP15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,360047,ATB0517T+0.75%AP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,360048,ATB0523T+1.25%AP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,360049,ATB0527T+1.75%AP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,360050,ATB0532T+2.0%AP25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,360055,"ATB0516T+0,5P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,360056,"ATB0519T+0,75P10-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,360057,"ATB0524 5,7%P15-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,360058,"ATB0529 5,9%P20-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,390022,UIB0719 5.25%AP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,390023,UIB0724 5.5%AP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,390024,UIB0729 5.85%AP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420096,CIL1010 7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420097,CIL1010T+1.25AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420098,CIL0911 7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420099,CIL0911T+1.25AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420102,CILF1012 7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420103,CILV1012T1.25AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420105,CIL0113 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420106,CIL0113 T+1.25AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420107,CIL0213 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420108,CIL0213 T+1.25AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420109,CIL0813 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420110,CIL0813 T+1.125AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420113,"CIL01197,25%AP10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420114,"CIL0119T+1,5AP10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420115,CIL0714 5.5%P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420116,CIL0714 T+1%P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420117,CIL0914 5.375%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420118,CIL0914 T+0.75%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420119,"CIL0115 5,25%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420120,"CIL0115 T+0,75%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420122,"CIL0715 5,25%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,420123,"CIL0715 T+0,75%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,462010,BTKD1211 6.25% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,462011,"BTK0217 T+0,5%P7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,462012,"BTK0220 T+0,7%P10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,462013,"BTK0225 T+0,8%P15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,462014,"BTK0230 5,85%P20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470023,ATL 0613 6.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470024,ATL0812 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470025,ATL0812 T+0.75%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470030,"ATL0818 7,0%AP10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470031,"ATL0818T+1,5%P10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470032,ATL0513 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470033,ATL0513 T+0.75%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470034,ATL0514 5.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470035,"ATL0916 5,25%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470036,"ATL0916T+0,75%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470037,"ATL1214 5,125%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470038,"ATL1214 T+0,625%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470039,"ATL0815 5,25%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,470040,"ATL0815 T+0,75%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,526005,"MXA0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,526006,"MXB0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,526007,"MXC0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,526008,"MXD0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,526009,"MXE0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,526010,"MXF0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,526011,"MXG0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,600002,UTL0312 7% AP 7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,600003,UTL0912  7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,661009,GLF211 7.5%  AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,661010,GLV211T+1.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,661017,"TJLSB0115 5,5%FIN5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,661018,TJLSB0115 T+1%FIN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,675004,AIL1212 6.875%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,675005,AIL0913 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,675006,AIL0214 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,675007,"AIL0415 5,25%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,677003,PB0415 6.5%AP7-2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,677004,PB0415 6.5%AP7-2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,677005,PB0415 6.5%AP7-2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,712002,SKAA06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,712003,SKAB06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,712004,SKAC06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,712005,SKAD06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,719005,UF1111 6.5% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,719006,UF1111 T+1%  AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,719007,UF0313 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,719008,UF0313 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,720003,WIF0611 6.5% AP5 A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,720004,WIF0611 6.5% AP5 B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,723001,MR0613 6.5% AP7-2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,723002,MR0613 6.5% AP7-2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,728001,STMA0914 6.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,728002,STMB0914 6.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,728003,STMC0914 6.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,728004,STMD0914 6.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,728005,STME0914 6.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,731001,HL0513 6.9%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,731002,HL0513 T+1.65%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,731003,HL0814 5.75%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,731004,HL0814 T+1.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,731005,HL0914 5.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,731006,HL0914 T+1.0%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,731007,"HL0615 5,25%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,731008,"HL0615 T+0,75%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,732001,"SIHM0915 6,4%P7-2A",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,732002,"SIHM0915 6,4%P7-2B",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,732003,"SIHM0915 6,4%P7-2C",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,732004,"SIHM0915 6,4%P7-2D",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,736001,"CHO1119 T+1,0%10-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,737001,CHOC1219 T+1%P10-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,742001,"MXIA0417 5,4%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,742002,"MXIB0417 5,4%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,742003,"MXIC0417 5,4%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,742004,"MXID0417 5,4%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,742005,"MXIE0417 5,4%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800012,BTA12 8.25% JUL14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800014,BTA7.5% AVRIL 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800017,BTA 7 % JANV 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800018,BTA 7 % FEV 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800019,BTA  6.0% MARS 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800020,BTA 6.1%  OCT 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800021,BTA ZC OCT 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800022,BTA 6.9 % 09052022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800023,BTA 6.75%   072017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800024,BTA ZC DEC 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800025,BTA 5% MARS 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800026,"BTA 5,25% MARS2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800027,"BTA 5,5% MARS 2019",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800028,"BTA 4,3% AOUT 2011",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,21,800029,"BTA 5,6% AOUT 2022",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,100011,MONOPRIX DA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,110028,SFBT (DA 1/6),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,110029,SFBT (DA 1/7),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,110030,SFBT (DA 1/2) 2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,110031,SFBTDA1/2(11/4/02),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,110032,SFBT DA 1/12 2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,110033,SFBT DA2007 1/13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,110034,SFBT DA5/56 120510,1.13,1.13,1.13,1.13,75.0,5.0,84.75
2010-08-10,32,120041,TUNISAIR - DA 01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,120046,TUNISAIR - DA 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,120047,TAIR DA1/10 010799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,120049,TAIR DA1/10 030700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,120051,TUNISAIR DA 1/10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,120053,TAIR DA1/22 310806,0.01,0.01,0.01,0.01,20.0,2.0,0.2
2010-08-10,32,120054,TAIR DA 1/5 010908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,120056,TAIR DA1/11 170709,0.07,0.07,0.07,0.07,9.0,2.0,0.63
2010-08-10,32,160016,TJARI - (DA),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,160026,TJARI -  DA39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,180046,BIAT DA32 4/60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,180050,BIAT DA36 1/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,190061,BQ HABITAT (DA),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,190067,BH DA 1/20 150999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,190071,BH DA1/25 14022000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,190077,BHDA 1/15 28052007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,210091,TUN. LEAS. (DA 10),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,210095,TLS DA 1/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,210098,TLS DA 1/5(021202),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,210101,TLS DA 1/6(181203),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,210106,TLS DA 1/7(061204),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,210115,TLS DA1/55(010307),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,210121,TLS DA 1/56 030308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,210131,TLS DA 1/57 020309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,210139,TLS DA 1/68 301209,0.51,0.51,0.51,0.51,149.0,6.0,75.99
2010-08-10,32,210140,TLS DA 1/69 010210,0.48,0.48,0.48,0.48,289.0,11.0,138.72
2010-08-10,32,220010,BQ DE TSIE - DA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,220021,BT DA 3/10 170599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,220025,BTDA1/7(3/12/01),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,220031,BT DA 1/2 23052006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,220032,BT DA 1/2 10/06/09,6.73,6.73,6.73,6.73,10.0,1.0,67.3
2010-08-10,32,230036,AIR LIQ DA1/4 0999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,230037,AIR LIQ DA1/6 0601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,230039,ALQ DA1/6 (160902),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,230040,AIR LIQ DA1/8 0903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,230041,ALQ DA1/10 7/09/04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,230042,ALQDA1/12 06/09/05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,230043,ALQ DA1/12 070906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,230044,ALQ DA 1/12  0907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,230045,AL DA 1/11 030908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,230046,AL DA 1/12 030909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,230047,ALQ DA 1/11 060910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,240057,UBCI DA 1/6 010900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,240064,UBCI DA 3/7 010704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,240065,UBCI DA 1/2 150710,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,310063,BNA DA 1/10 040509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,330097,TLAIT NS J 010109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,340010,AB DA 26 3/37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,340011,AB DA 29 3/40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,340015,AB DA 34 2/59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,340020,AB DA 1/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,340027,ABDA 1/14 11122007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,340037,AB DA 3/37 281209,6.07,6.07,6.07,6.07,35.0,3.0,212.45
2010-08-10,32,360043,ATBDA1/7 09/11/05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,360051,ATB DA 1/10 151208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,380071,ALKIM DA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,380072,ALKIM DA 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,380073,ALK DA 1/10 240603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,400008,SIMPAR DA 1/5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,400010,SIMPA DA1/6 010708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,400012,SIMPA DA1/7 010710,6.79,6.79,6.79,6.79,20.0,4.0,135.8
2010-08-10,32,400013,SIMPA NG J01072010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,420104,CIL DA 2007 1/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-10,32,420111,CIL DA 1/5 301208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
