SEANCE;CODE_INDICE;LIB_INDICE;INDICE_JOUR    ;INDICE_VEILLE;VARIATION_VEILLE;INDICE_PLUS_HAUT;INDICE_PLUS_BAS
15/04/2022   ;905003    ;BANQUES           ;4403.350            ;4416.440            ;-0.296              ;4416.440            ;3882.350            
15/04/2022   ;905004    ;ASSURANCES        ;11923.480           ;11910.240           ;0.111               ;12468.030           ;11636.060           
15/04/2022   ;905005    ;SERVICES FINANCIER;6102.880            ;6150.570            ;-0.775              ;6313.770            ;5762.320            
15/04/2022   ;905008    ;SERVICES AUX CONSO;2790.570            ;2791.480            ;-0.033              ;2961.990            ;2737.320            
15/04/2022   ;905009    ;DISTRIBUTION      ;4396.530            ;4397.960            ;-0.033              ;4666.610            ;4312.630            
15/04/2022   ;905013    ;BIENS CONSOMMATION;8190.790            ;8187.850            ;0.036               ;8945.210            ;8137.430            
15/04/2022   ;905015    ;AGROALIMENT BOISSO;10668.130           ;10658.570           ;0.090               ;11632.620           ;10576.830           
15/04/2022   ;905016    ;PROD MENAGER SOIN ;2203.920            ;2207.050            ;-0.142              ;2484.430            ;2173.150            
15/04/2022   ;905017    ;INDUSTRIES        ;1282.980            ;1284.010            ;-0.080              ;1347.280            ;1267.800            
15/04/2022   ;905018    ;BATIM MATE CONSTRU;562.390             ;562.780             ;-0.069              ;591.490             ;552.440             
15/04/2022   ;905020    ;MATERIAUX DE BASE ;3558.940            ;3556.210            ;0.077               ;3727.060            ;3451.520            
15/04/2022   ;905028    ;TUNINDEX20        ;3165.960            ;3174.200            ;-0.260              ;3174.200            ;3000.380            
18/04/2022   ;905001    ;TUNINDEX          ;7234.860            ;7251.220            ;-0.226              ;7263.980            ;6960.300            
18/04/2022   ;905002    ;STES FINANCIERES  ;4747.240            ;4755.060            ;-0.164              ;4769.200            ;4253.050            
18/04/2022   ;905003    ;BANQUES           ;4392.330            ;4403.350            ;-0.250              ;4416.440            ;3882.350            
18/04/2022   ;905004    ;ASSURANCES        ;11923.480           ;11923.480           ;0.000               ;12468.030           ;11636.060           
18/04/2022   ;905005    ;SERVICES FINANCIER;6169.070            ;6102.880            ;1.085               ;6313.770            ;5762.320            
18/04/2022   ;905008    ;SERVICES AUX CONSO;2777.940            ;2790.570            ;-0.453              ;2961.990            ;2737.320            
18/04/2022   ;905009    ;DISTRIBUTION      ;4376.630            ;4396.530            ;-0.453              ;4666.610            ;4312.630            
18/04/2022   ;905013    ;BIENS CONSOMMATION;8142.770            ;8190.790            ;-0.586              ;8945.210            ;8137.430            
18/04/2022   ;905015    ;AGROALIMENT BOISSO;10621.160           ;10668.130           ;-0.440              ;11632.620           ;10576.830           
18/04/2022   ;905016    ;PROD MENAGER SOIN ;2179.280            ;2203.920            ;-1.118              ;2484.430            ;2173.150            
18/04/2022   ;905017    ;INDUSTRIES        ;1286.600            ;1282.980            ;0.282               ;1347.280            ;1267.800            
18/04/2022   ;905018    ;BATIM MATE CONSTRU;564.030             ;562.390             ;0.292               ;591.490             ;552.440             
18/04/2022   ;905020    ;MATERIAUX DE BASE ;3559.760            ;3558.940            ;0.023               ;3727.060            ;3451.520            
18/04/2022   ;905028    ;TUNINDEX20        ;3156.440            ;3165.960            ;-0.301              ;3174.200            ;3000.380            
19/04/2022   ;905001    ;TUNINDEX          ;7231.430            ;7234.860            ;-0.047              ;7263.980            ;6960.300            
19/04/2022   ;905002    ;STES FINANCIERES  ;4746.210            ;4747.240            ;-0.022              ;4769.200            ;4253.050            
19/04/2022   ;905003    ;BANQUES           ;4391.720            ;4392.330            ;-0.014              ;4416.440            ;3882.350            
19/04/2022   ;905004    ;ASSURANCES        ;11923.480           ;11923.480           ;0.000               ;12468.030           ;11636.060           
19/04/2022   ;905005    ;SERVICES FINANCIER;6158.350            ;6169.070            ;-0.174              ;6313.770            ;5762.320            
19/04/2022   ;905008    ;SERVICES AUX CONSO;2765.200            ;2777.940            ;-0.459              ;2961.990            ;2737.320            
19/04/2022   ;905009    ;DISTRIBUTION      ;4356.560            ;4376.630            ;-0.459              ;4666.610            ;4312.630            
19/04/2022   ;905013    ;BIENS CONSOMMATION;8136.740            ;8142.770            ;-0.074              ;8945.210            ;8136.740            
19/04/2022   ;905015    ;AGROALIMENT BOISSO;10628.500           ;10621.160           ;0.069               ;11632.620           ;10576.830           
19/04/2022   ;905016    ;PROD MENAGER SOIN ;2167.670            ;2179.280            ;-0.533              ;2484.430            ;2167.670            
19/04/2022   ;905017    ;INDUSTRIES        ;1286.370            ;1286.600            ;-0.018              ;1347.280            ;1267.800            
19/04/2022   ;905018    ;BATIM MATE CONSTRU;566.500             ;564.030             ;0.438               ;591.490             ;552.440             
19/04/2022   ;905020    ;MATERIAUX DE BASE ;3557.270            ;3559.760            ;-0.070              ;3727.060            ;3451.520            
19/04/2022   ;905028    ;TUNINDEX20        ;3153.890            ;3156.440            ;-0.081              ;3174.200            ;3000.380            
20/04/2022   ;905001    ;TUNINDEX          ;7235.030            ;7231.430            ;0.050               ;7263.980            ;6960.300            
20/04/2022   ;905002    ;STES FINANCIERES  ;4750.200            ;4746.210            ;0.084               ;4769.200            ;4253.050            
20/04/2022   ;905003    ;BANQUES           ;4395.720            ;4391.720            ;0.091               ;4416.440            ;3882.350            
20/04/2022   ;905004    ;ASSURANCES        ;11923.480           ;11923.480           ;0.000               ;12468.030           ;11636.060           
20/04/2022   ;905005    ;SERVICES FINANCIER;6162.420            ;6158.350            ;0.066               ;6313.770            ;5762.320            
20/04/2022   ;905008    ;SERVICES AUX CONSO;2767.500            ;2765.200            ;0.083               ;2961.990            ;2737.320            
20/04/2022   ;905009    ;DISTRIBUTION      ;4360.180            ;4356.560            ;0.083               ;4666.610            ;4312.630            
20/04/2022   ;905013    ;BIENS CONSOMMATION;8109.070            ;8136.740            ;-0.340              ;8945.210            ;8109.070            
20/04/2022   ;905015    ;AGROALIMENT BOISSO;10586.320           ;10628.500           ;-0.397              ;11632.620           ;10576.830           
20/04/2022   ;905016    ;PROD MENAGER SOIN ;2164.200            ;2167.670            ;-0.160              ;2484.430            ;2164.200            
20/04/2022   ;905017    ;INDUSTRIES        ;1293.310            ;1286.370            ;0.540               ;1347.280            ;1267.800            
20/04/2022   ;905018    ;BATIM MATE CONSTRU;568.180             ;566.500             ;0.297               ;591.490             ;552.440             
20/04/2022   ;905020    ;MATERIAUX DE BASE ;3618.320            ;3557.270            ;1.716               ;3727.060            ;3451.520            
20/04/2022   ;905028    ;TUNINDEX20        ;3155.520            ;3153.890            ;0.052               ;3174.200            ;3000.380            
21/04/2022   ;905001    ;TUNINDEX          ;7237.450            ;7235.030            ;0.033               ;7263.980            ;6960.300            
21/04/2022   ;905002    ;STES FINANCIERES  ;4754.350            ;4750.200            ;0.087               ;4769.200            ;4253.050            
21/04/2022   ;905003    ;BANQUES           ;4393.470            ;4395.720            ;-0.051              ;4416.440            ;3882.350            
21/04/2022   ;905004    ;ASSURANCES        ;12092.840           ;11923.480           ;1.420               ;12468.030           ;11636.060           
21/04/2022   ;905005    ;SERVICES FINANCIER;6212.700            ;6162.420            ;0.816               ;6313.770            ;5762.320            
21/04/2022   ;905008    ;SERVICES AUX CONSO;2746.540            ;2767.500            ;-0.757              ;2961.990            ;2737.320            
21/04/2022   ;905009    ;DISTRIBUTION      ;4327.170            ;4360.180            ;-0.757              ;4666.610            ;4312.630            
21/04/2022   ;905013    ;BIENS CONSOMMATION;8122.520            ;8109.070            ;0.166               ;8945.210            ;8109.070            
21/04/2022   ;905015    ;AGROALIMENT BOISSO;10607.160           ;10586.320           ;0.197               ;11632.620           ;10576.830           
21/04/2022   ;905016    ;PROD MENAGER SOIN ;2165.110            ;2164.200            ;0.042               ;2484.430            ;2164.200            
21/04/2022   ;905017    ;INDUSTRIES        ;1291.810            ;1293.310            ;-0.116              ;1347.280            ;1267.800            
21/04/2022   ;905018    ;BATIM MATE CONSTRU;564.650             ;568.180             ;-0.621              ;591.490             ;552.440             
21/04/2022   ;905020    ;MATERIAUX DE BASE ;3594.420            ;3618.320            ;-0.661              ;3727.060            ;3451.520            
21/04/2022   ;905028    ;TUNINDEX20        ;3155.020            ;3155.520            ;-0.016              ;3174.200            ;3000.380            
22/04/2022   ;905001    ;TUNINDEX          ;7224.720            ;7237.450            ;-0.176              ;7263.980            ;6960.300            
22/04/2022   ;905002    ;STES FINANCIERES  ;4753.600            ;4754.350            ;-0.016              ;4769.200            ;4253.050            
22/04/2022   ;905003    ;BANQUES           ;4393.170            ;4393.470            ;-0.007              ;4416.440            ;3882.350            
22/04/2022   ;905004    ;ASSURANCES        ;12084.900           ;12092.840           ;-0.066              ;12468.030           ;11636.060           
22/04/2022   ;905005    ;SERVICES FINANCIER;6206.140            ;6212.700            ;-0.106              ;6313.770            ;5762.320            
22/04/2022   ;905008    ;SERVICES AUX CONSO;2734.830            ;2746.540            ;-0.426              ;2961.990            ;2734.830            
22/04/2022   ;905009    ;DISTRIBUTION      ;4308.720            ;4327.170            ;-0.426              ;4666.610            ;4308.720            
22/04/2022   ;905013    ;BIENS CONSOMMATION;8094.250            ;8122.520            ;-0.348              ;8945.210            ;8094.250            
22/04/2022   ;905015    ;AGROALIMENT BOISSO;10589.930           ;10607.160           ;-0.162              ;11632.620           ;10576.830           
22/04/2022   ;905016    ;PROD MENAGER SOIN ;2144.290            ;2165.110            ;-0.962              ;2484.430            ;2144.290            
22/04/2022   ;905017    ;INDUSTRIES        ;1282.490            ;1291.810            ;-0.721              ;1347.280            ;1267.800            
22/04/2022   ;905018    ;BATIM MATE CONSTRU;560.850             ;564.650             ;-0.673              ;591.490             ;552.440             
22/04/2022   ;905020    ;MATERIAUX DE BASE ;3592.390            ;3594.420            ;-0.056              ;3727.060            ;3451.520            
22/04/2022   ;905028    ;TUNINDEX20        ;3147.710            ;3155.020            ;-0.232              ;3174.200            ;3000.380            
25/04/2022   ;905001    ;TUNINDEX          ;7229.400            ;7224.720            ;0.065               ;7263.980            ;6960.300            
25/04/2022   ;905002    ;STES FINANCIERES  ;4760.920            ;4753.600            ;0.154               ;4769.200            ;4253.050            
25/04/2022   ;905003    ;BANQUES           ;4396.280            ;4393.170            ;0.071               ;4416.440            ;3882.350            
25/04/2022   ;905004    ;ASSURANCES        ;12193.840           ;12084.900           ;0.901               ;12468.030           ;11636.060           
25/04/2022   ;905005    ;SERVICES FINANCIER;6245.930            ;6206.140            ;0.641               ;6313.770            ;5762.320            
25/04/2022   ;905008    ;SERVICES AUX CONSO;2728.540            ;2734.830            ;-0.230              ;2961.990            ;2728.540            
25/04/2022   ;905009    ;DISTRIBUTION      ;4298.800            ;4308.720            ;-0.230              ;4666.610            ;4298.800            
25/04/2022   ;905013    ;BIENS CONSOMMATION;8091.220            ;8094.250            ;-0.037              ;8945.210            ;8091.220            
25/04/2022   ;905015    ;AGROALIMENT BOISSO;10585.560           ;10589.930           ;-0.041              ;11632.620           ;10576.830           
25/04/2022   ;905016    ;PROD MENAGER SOIN ;2143.730            ;2144.290            ;-0.026              ;2484.430            ;2143.730            
25/04/2022   ;905017    ;INDUSTRIES        ;1284.890            ;1282.490            ;0.187               ;1347.280            ;1267.800            
25/04/2022   ;905018    ;BATIM MATE CONSTRU;560.520             ;560.850             ;-0.059              ;591.490             ;552.440             
25/04/2022   ;905020    ;MATERIAUX DE BASE ;3574.260            ;3592.390            ;-0.505              ;3727.060            ;3451.520            
25/04/2022   ;905028    ;TUNINDEX20        ;3148.580            ;3147.710            ;0.028               ;3174.200            ;3000.380            
26/04/2022   ;905001    ;TUNINDEX          ;7236.050            ;7229.400            ;0.092               ;7263.980            ;6960.300            
26/04/2022   ;905002    ;STES FINANCIERES  ;4769.760            ;4760.920            ;0.186               ;4769.760            ;4253.050            
26/04/2022   ;905003    ;BANQUES           ;4408.530            ;4396.280            ;0.279               ;4416.440            ;3882.350            
26/04/2022   ;905004    ;ASSURANCES        ;12069.420           ;12193.840           ;-1.020              ;12468.030           ;11636.060           
26/04/2022   ;905005    ;SERVICES FINANCIER;6252.530            ;6245.930            ;0.106               ;6313.770            ;5762.320            
26/04/2022   ;905008    ;SERVICES AUX CONSO;2732.450            ;2728.540            ;0.143               ;2961.990            ;2728.540            
26/04/2022   ;905009    ;DISTRIBUTION      ;4304.960            ;4298.800            ;0.143               ;4666.610            ;4298.800            
26/04/2022   ;905013    ;BIENS CONSOMMATION;8091.370            ;8091.220            ;0.002               ;8945.210            ;8091.220            
26/04/2022   ;905015    ;AGROALIMENT BOISSO;10593.600           ;10585.560           ;0.076               ;11632.620           ;10576.830           
26/04/2022   ;905016    ;PROD MENAGER SOIN ;2139.450            ;2143.730            ;-0.200              ;2484.430            ;2139.450            
26/04/2022   ;905017    ;INDUSTRIES        ;1277.840            ;1284.890            ;-0.549              ;1347.280            ;1267.800            
26/04/2022   ;905018    ;BATIM MATE CONSTRU;559.390             ;560.520             ;-0.202              ;591.490             ;552.440             
26/04/2022   ;905020    ;MATERIAUX DE BASE ;3548.680            ;3574.260            ;-0.716              ;3727.060            ;3451.520            
26/04/2022   ;905028    ;TUNINDEX20        ;3153.040            ;3148.580            ;0.142               ;3174.200            ;3000.380            
27/04/2022   ;905001    ;TUNINDEX          ;7241.890            ;7236.050            ;0.081               ;7263.980            ;6960.300            
27/04/2022   ;905002    ;STES FINANCIERES  ;4788.580            ;4769.760            ;0.395               ;4788.580            ;4253.050            
27/04/2022   ;905003    ;BANQUES           ;4426.980            ;4408.530            ;0.419               ;4426.980            ;3882.350            
27/04/2022   ;905004    ;ASSURANCES        ;12122.430           ;12069.420           ;0.439               ;12468.030           ;11636.060           
27/04/2022   ;905005    ;SERVICES FINANCIER;6248.920            ;6252.530            ;-0.058              ;6313.770            ;5762.320            
27/04/2022   ;905008    ;SERVICES AUX CONSO;2711.100            ;2732.450            ;-0.781              ;2961.990            ;2711.100            
27/04/2022   ;905009    ;DISTRIBUTION      ;4271.330            ;4304.960            ;-0.781              ;4666.610            ;4271.330            
27/04/2022   ;905013    ;BIENS CONSOMMATION;8073.400            ;8091.370            ;-0.222              ;8945.210            ;8073.400            
27/04/2022   ;905015    ;AGROALIMENT BOISSO;10578.820           ;10593.600           ;-0.140              ;11632.620           ;10576.830           
27/04/2022   ;905016    ;PROD MENAGER SOIN ;2129.050            ;2139.450            ;-0.486              ;2484.430            ;2129.050            
27/04/2022   ;905017    ;INDUSTRIES        ;1272.800            ;1277.840            ;-0.394              ;1347.280            ;1267.800            
27/04/2022   ;905018    ;BATIM MATE CONSTRU;555.370             ;559.390             ;-0.719              ;591.490             ;552.440             
27/04/2022   ;905020    ;MATERIAUX DE BASE ;3566.940            ;3548.680            ;0.515               ;3727.060            ;3451.520            
27/04/2022   ;905028    ;TUNINDEX20        ;3153.100            ;3153.040            ;0.002               ;3174.200            ;3000.380            
28/04/2022   ;905001    ;TUNINDEX          ;7238.950            ;7241.890            ;-0.041              ;7263.980            ;6960.300            
28/04/2022   ;905002    ;STES FINANCIERES  ;4793.250            ;4788.580            ;0.098               ;4793.250            ;4253.050            
28/04/2022   ;905003    ;BANQUES           ;4433.160            ;4426.980            ;0.140               ;4433.160            ;3882.350            
28/04/2022   ;905004    ;ASSURANCES        ;12135.670           ;12122.430           ;0.109               ;12468.030           ;11636.060           
28/04/2022   ;905005    ;SERVICES FINANCIER;6208.630            ;6248.920            ;-0.645              ;6313.770            ;5762.320            
28/04/2022   ;905008    ;SERVICES AUX CONSO;2725.270            ;2711.100            ;0.523               ;2961.990            ;2711.100            
28/04/2022   ;905009    ;DISTRIBUTION      ;4293.640            ;4271.330            ;0.522               ;4666.610            ;4271.330            
28/04/2022   ;905013    ;BIENS CONSOMMATION;8026.720            ;8073.400            ;-0.578              ;8945.210            ;8026.720            
28/04/2022   ;905015    ;AGROALIMENT BOISSO;10521.660           ;10578.820           ;-0.540              ;11632.620           ;10521.660           
28/04/2022   ;905016    ;PROD MENAGER SOIN ;2113.000            ;2129.050            ;-0.754              ;2484.430            ;2113.000            
28/04/2022   ;905017    ;INDUSTRIES        ;1278.520            ;1272.800            ;0.449               ;1347.280            ;1267.800            
28/04/2022   ;905018    ;BATIM MATE CONSTRU;559.560             ;555.370             ;0.754               ;591.490             ;552.440             
28/04/2022   ;905020    ;MATERIAUX DE BASE ;3552.310            ;3566.940            ;-0.410              ;3727.060            ;3451.520            
28/04/2022   ;905028    ;TUNINDEX20        ;3153.510            ;3153.100            ;0.013               ;3174.200            ;3000.380            
29/04/2022   ;905001    ;TUNINDEX          ;7256.150            ;7238.950            ;0.238               ;7263.980            ;6960.300            
29/04/2022   ;905002    ;STES FINANCIERES  ;4793.040            ;4793.250            ;-0.004              ;4793.250            ;4253.050            
29/04/2022   ;905003    ;BANQUES           ;4426.660            ;4433.160            ;-0.147              ;4433.160            ;3882.350            
29/04/2022   ;905004    ;ASSURANCES        ;12125.680           ;12135.670           ;-0.082              ;12468.030           ;11636.060           
29/04/2022   ;905005    ;SERVICES FINANCIER;6368.330            ;6208.630            ;2.572               ;6368.330            ;5762.320            
29/04/2022   ;905008    ;SERVICES AUX CONSO;2745.930            ;2725.270            ;0.758               ;2961.990            ;2711.100            
29/04/2022   ;905009    ;DISTRIBUTION      ;4326.200            ;4293.640            ;0.758               ;4666.610            ;4271.330            
29/04/2022   ;905013    ;BIENS CONSOMMATION;8067.340            ;8026.720            ;0.506               ;8945.210            ;8026.720            
29/04/2022   ;905015    ;AGROALIMENT BOISSO;10575.770           ;10521.660           ;0.514               ;11632.620           ;10521.660           
29/04/2022   ;905016    ;PROD MENAGER SOIN ;2122.940            ;2113.000            ;0.470               ;2484.430            ;2113.000            
29/04/2022   ;905017    ;INDUSTRIES        ;1284.910            ;1278.520            ;0.500               ;1347.280            ;1267.800            
29/04/2022   ;905018    ;BATIM MATE CONSTRU;565.450             ;559.560             ;1.053               ;591.490             ;552.440             
29/04/2022   ;905020    ;MATERIAUX DE BASE ;3582.640            ;3552.310            ;0.854               ;3727.060            ;3451.520            
29/04/2022   ;905028    ;TUNINDEX20        ;3158.490            ;3153.510            ;0.158               ;3174.200            ;3000.380            
04/05/2022   ;905001    ;TUNINDEX          ;7301.670            ;7256.150            ;0.627               ;7301.670            ;6960.300            
04/05/2022   ;905002    ;STES FINANCIERES  ;4819.220            ;4793.040            ;0.546               ;4819.220            ;4253.050            
04/05/2022   ;905003    ;BANQUES           ;4452.830            ;4426.660            ;0.591               ;4452.830            ;3882.350            
04/05/2022   ;905004    ;ASSURANCES        ;12069.420           ;12125.680           ;-0.464              ;12468.030           ;11636.060           
04/05/2022   ;905005    ;SERVICES FINANCIER;6433.070            ;6368.330            ;1.017               ;6433.070            ;5762.320            
04/05/2022   ;905008    ;SERVICES AUX CONSO;2791.080            ;2745.930            ;1.644               ;2961.990            ;2711.100            
04/05/2022   ;905009    ;DISTRIBUTION      ;4397.340            ;4326.200            ;1.644               ;4666.610            ;4271.330            
04/05/2022   ;905013    ;BIENS CONSOMMATION;8152.580            ;8067.340            ;1.057               ;8945.210            ;8026.720            
04/05/2022   ;905015    ;AGROALIMENT BOISSO;10693.060           ;10575.770           ;1.109               ;11632.620           ;10521.660           
04/05/2022   ;905016    ;PROD MENAGER SOIN ;2143.430            ;2122.940            ;0.965               ;2484.430            ;2113.000            
04/05/2022   ;905017    ;INDUSTRIES        ;1280.980            ;1284.910            ;-0.306              ;1347.280            ;1267.800            
04/05/2022   ;905018    ;BATIM MATE CONSTRU;561.680             ;565.450             ;-0.667              ;591.490             ;552.440             
04/05/2022   ;905020    ;MATERIAUX DE BASE ;3584.660            ;3582.640            ;0.056               ;3727.060            ;3451.520            
04/05/2022   ;905028    ;TUNINDEX20        ;3182.160            ;3158.490            ;0.749               ;3182.160            ;3000.380            
05/05/2022   ;905001    ;TUNINDEX          ;7276.150            ;7301.670            ;-0.350              ;7301.670            ;6960.300            
05/05/2022   ;905002    ;STES FINANCIERES  ;4801.680            ;4819.220            ;-0.364              ;4819.220            ;4253.050            
05/05/2022   ;905003    ;BANQUES           ;4432.210            ;4452.830            ;-0.463              ;4452.830            ;3882.350            
05/05/2022   ;905004    ;ASSURANCES        ;12134.280           ;12069.420           ;0.537               ;12468.030           ;11636.060           
05/05/2022   ;905005    ;SERVICES FINANCIER;6447.510            ;6433.070            ;0.224               ;6447.510            ;5762.320            
05/05/2022   ;905008    ;SERVICES AUX CONSO;2792.560            ;2791.080            ;0.053               ;2961.990            ;2711.100            
05/05/2022   ;905009    ;DISTRIBUTION      ;4399.670            ;4397.340            ;0.053               ;4666.610            ;4271.330            
05/05/2022   ;905013    ;BIENS CONSOMMATION;8137.880            ;8152.580            ;-0.180              ;8945.210            ;8026.720            
05/05/2022   ;905015    ;AGROALIMENT BOISSO;10690.590           ;10693.060           ;-0.023              ;11632.620           ;10521.660           
05/05/2022   ;905016    ;PROD MENAGER SOIN ;2128.390            ;2143.430            ;-0.702              ;2484.430            ;2113.000            
05/05/2022   ;905017    ;INDUSTRIES        ;1269.730            ;1280.980            ;-0.878              ;1347.280            ;1267.800            
05/05/2022   ;905018    ;BATIM MATE CONSTRU;554.080             ;561.680             ;-1.353              ;591.490             ;552.440             
05/05/2022   ;905020    ;MATERIAUX DE BASE ;3580.150            ;3584.660            ;-0.126              ;3727.060            ;3451.520            
05/05/2022   ;905028    ;TUNINDEX20        ;3168.180            ;3182.160            ;-0.439              ;3182.160            ;3000.380            
06/05/2022   ;905001    ;TUNINDEX          ;7273.530            ;7276.150            ;-0.036              ;7301.670            ;6960.300            
06/05/2022   ;905002    ;STES FINANCIERES  ;4812.950            ;4801.680            ;0.235               ;4819.220            ;4253.050            
06/05/2022   ;905003    ;BANQUES           ;4441.930            ;4432.210            ;0.219               ;4452.830            ;3882.350            
06/05/2022   ;905004    ;ASSURANCES        ;12134.280           ;12134.280           ;0.000               ;12468.030           ;11636.060           
06/05/2022   ;905005    ;SERVICES FINANCIER;6497.750            ;6447.510            ;0.779               ;6497.750            ;5762.320            
06/05/2022   ;905008    ;SERVICES AUX CONSO;2804.190            ;2792.560            ;0.416               ;2961.990            ;2711.100            
06/05/2022   ;905009    ;DISTRIBUTION      ;4417.980            ;4399.670            ;0.416               ;4666.610            ;4271.330            
06/05/2022   ;905013    ;BIENS CONSOMMATION;8098.200            ;8137.880            ;-0.488              ;8945.210            ;8026.720            
06/05/2022   ;905015    ;AGROALIMENT BOISSO;10657.240           ;10690.590           ;-0.312              ;11632.620           ;10521.660           
06/05/2022   ;905016    ;PROD MENAGER SOIN ;2104.720            ;2128.390            ;-1.112              ;2484.430            ;2104.720            
06/05/2022   ;905017    ;INDUSTRIES        ;1264.270            ;1269.730            ;-0.430              ;1347.280            ;1264.270            
06/05/2022   ;905018    ;BATIM MATE CONSTRU;551.970             ;554.080             ;-0.381              ;591.490             ;551.970             
06/05/2022   ;905020    ;MATERIAUX DE BASE ;3579.630            ;3580.150            ;-0.015              ;3727.060            ;3451.520            
06/05/2022   ;905028    ;TUNINDEX20        ;3167.320            ;3168.180            ;-0.027              ;3182.160            ;3000.380            
09/05/2022   ;905001    ;TUNINDEX          ;7278.440            ;7273.530            ;0.068               ;7301.670            ;6960.300            
09/05/2022   ;905002    ;STES FINANCIERES  ;4836.300            ;4812.950            ;0.485               ;4836.300            ;4253.050            
09/05/2022   ;905003    ;BANQUES           ;4469.290            ;4441.930            ;0.616               ;4469.290            ;3882.350            
09/05/2022   ;905004    ;ASSURANCES        ;12027.070           ;12134.280           ;-0.884              ;12468.030           ;11636.060           
09/05/2022   ;905005    ;SERVICES FINANCIER;6497.200            ;6497.750            ;-0.008              ;6497.750            ;5762.320            
09/05/2022   ;905008    ;SERVICES AUX CONSO;2811.990            ;2804.190            ;0.278               ;2961.990            ;2711.100            
09/05/2022   ;905009    ;DISTRIBUTION      ;4430.280            ;4417.980            ;0.278               ;4666.610            ;4271.330            
09/05/2022   ;905013    ;BIENS CONSOMMATION;8056.620            ;8098.200            ;-0.513              ;8945.210            ;8026.720            
09/05/2022   ;905015    ;AGROALIMENT BOISSO;10609.350           ;10657.240           ;-0.449              ;11632.620           ;10521.660           
09/05/2022   ;905016    ;PROD MENAGER SOIN ;2089.370            ;2104.720            ;-0.729              ;2484.430            ;2089.370            
09/05/2022   ;905017    ;INDUSTRIES        ;1250.420            ;1264.270            ;-1.095              ;1347.280            ;1250.420            
09/05/2022   ;905018    ;BATIM MATE CONSTRU;543.030             ;551.970             ;-1.620              ;591.490             ;543.030             
09/05/2022   ;905020    ;MATERIAUX DE BASE ;3584.610            ;3579.630            ;0.139               ;3727.060            ;3451.520            
09/05/2022   ;905028    ;TUNINDEX20        ;3170.840            ;3167.320            ;0.111               ;3182.160            ;3000.380            
10/05/2022   ;905001    ;TUNINDEX          ;7302.350            ;7278.440            ;0.329               ;7302.350            ;6960.300            
10/05/2022   ;905002    ;STES FINANCIERES  ;4867.540            ;4836.300            ;0.646               ;4867.540            ;4253.050            
10/05/2022   ;905003    ;BANQUES           ;4505.280            ;4469.290            ;0.805               ;4505.280            ;3882.350            
10/05/2022   ;905004    ;ASSURANCES        ;12086.630           ;12027.070           ;0.495               ;12468.030           ;11636.060           
10/05/2022   ;905005    ;SERVICES FINANCIER;6383.680            ;6497.200            ;-1.747              ;6497.750            ;5762.320            
10/05/2022   ;905008    ;SERVICES AUX CONSO;2828.000            ;2811.990            ;0.569               ;2961.990            ;2711.100            
10/05/2022   ;905009    ;DISTRIBUTION      ;4455.510            ;4430.280            ;0.569               ;4666.610            ;4271.330            
10/05/2022   ;905013    ;BIENS CONSOMMATION;8007.740            ;8056.620            ;-0.607              ;8945.210            ;8007.740            
10/05/2022   ;905015    ;AGROALIMENT BOISSO;10548.190           ;10609.350           ;-0.576              ;11632.620           ;10521.660           
10/05/2022   ;905016    ;PROD MENAGER SOIN ;2073.490            ;2089.370            ;-0.760              ;2484.430            ;2073.490            
10/05/2022   ;905017    ;INDUSTRIES        ;1263.530            ;1250.420            ;1.048               ;1347.280            ;1250.420            
10/05/2022   ;905018    ;BATIM MATE CONSTRU;552.210             ;543.030             ;1.691               ;591.490             ;543.030             
10/05/2022   ;905020    ;MATERIAUX DE BASE ;3584.090            ;3584.610            ;-0.015              ;3727.060            ;3451.520            
10/05/2022   ;905028    ;TUNINDEX20        ;3185.040            ;3170.840            ;0.448               ;3185.040            ;3000.380            
11/05/2022   ;905001    ;TUNINDEX          ;7269.580            ;7302.350            ;-0.449              ;7302.350            ;6960.300            
11/05/2022   ;905002    ;STES FINANCIERES  ;4892.320            ;4867.540            ;0.509               ;4892.320            ;4253.050            
11/05/2022   ;905003    ;BANQUES           ;4531.820            ;4505.280            ;0.589               ;4531.820            ;3882.350            
11/05/2022   ;905004    ;ASSURANCES        ;12086.630           ;12086.630           ;0.000               ;12468.030           ;11636.060           
11/05/2022   ;905005    ;SERVICES FINANCIER;6370.500            ;6383.680            ;-0.206              ;6497.750            ;5762.320            
11/05/2022   ;905008    ;SERVICES AUX CONSO;2827.850            ;2828.000            ;-0.005              ;2961.990            ;2711.100            
11/05/2022   ;905009    ;DISTRIBUTION      ;4455.270            ;4455.510            ;-0.005              ;4666.610            ;4271.330            
11/05/2022   ;905013    ;BIENS CONSOMMATION;7799.550            ;8007.740            ;-2.600              ;8945.210            ;7799.550            
11/05/2022   ;905015    ;AGROALIMENT BOISSO;10208.820           ;10548.190           ;-3.217              ;11632.620           ;10208.820           
11/05/2022   ;905016    ;PROD MENAGER SOIN ;2062.000            ;2073.490            ;-0.554              ;2484.430            ;2062.000            
11/05/2022   ;905017    ;INDUSTRIES        ;1254.840            ;1263.530            ;-0.688              ;1347.280            ;1250.420            
11/05/2022   ;905018    ;BATIM MATE CONSTRU;544.550             ;552.210             ;-1.387              ;591.490             ;543.030             
